species,cultivar,location,climatic_classification,climatic_data,year,dormancy_break_field,breaking_dormancy_40_baggiolini,begin_flowering_f5,flowering_f50,flowering_f90,end_flowering,ripening,bud_drop,flower_anomaly,spring_frost_damage,productivity,fruit_quality,rootstock,plantation_framework,training_system,irrigation_system,source,comment
Sweet Cherry,Sylvia,Zaragoza/Spain,Arid Cold steppe ,Yes,2018,,,,9-Apr,,,,,,,,,Santa Lucia 64  (Prunus mahaleb),3x5,Spanish bush,,,
Sweet Cherry,Sylvia,Zaragoza/Spain,Arid Cold steppe ,Yes,2019,,,,29-Mar,,,,,,,,,Adara,3x5,Spanish bush,,,
Sweet Cherry,Sylvia,Zaragoza/Spain,Arid Cold steppe ,Yes,2021,,,,6-Apr,,,,,,,,,Adara,3x5,Spanish bush,,,
Sweet Cherry,Sylvia,Zaragoza/Spain,Arid Cold steppe ,Yes,2022,,,,6-Apr,,,,,,,,,Adara,3x5,Spanish bush,,,
Sweet Cherry,Star,Zaragoza/Spain,Arid Cold steppe ,Yes,1991,,,,4-Apr,,,,,,,,,Santa Lucia 64  (Prunus mahaleb),3x5,Spanish bush,,,
Sweet Cherry,Star,Zaragoza/Spain,Arid Cold steppe ,Yes,1992,,,,2-Apr,,,,,,,,,Santa Lucia 64  (Prunus mahaleb),3x5,Spanish bush,,,
Sweet Cherry,Star,Zaragoza/Spain,Arid Cold steppe ,Yes,1993,,,,5-Apr,,,,,,,,,Santa Lucia 64  (Prunus mahaleb),3x5,Spanish bush,,,
Sweet Cherry,Star,Zaragoza/Spain,Arid Cold steppe ,Yes,1994,,,,22-Mar,,,,,,,,,Santa Lucia 64  (Prunus mahaleb),3x5,Spanish bush,,,
Sweet Cherry,Star,Zaragoza/Spain,Arid Cold steppe ,Yes,1995,,,,27-Mar,,,,,,,,,Santa Lucia 64  (Prunus mahaleb),3x5,Spanish bush,,,
Sweet Cherry,Star,Zaragoza/Spain,Arid Cold steppe ,Yes,1996,,,,4-Apr,,,,,,,,,Santa Lucia 64  (Prunus mahaleb),3x5,Spanish bush,,,
Sweet Cherry,Star,Zaragoza/Spain,Arid Cold steppe ,Yes,1997,,,,18-Mar,,,,,,,,,Santa Lucia 64  (Prunus mahaleb),3x5,Spanish bush,,,
Sweet Cherry,Star,Zaragoza/Spain,Arid Cold steppe ,Yes,1998,,,,31-Mar,,,,,,,,,Santa Lucia 64  (Prunus mahaleb),3x5,Spanish bush,,,
Sweet Cherry,Star,Zaragoza/Spain,Arid Cold steppe ,Yes,1999,,,,29-Mar,,,,,,,,,Santa Lucia 64  (Prunus mahaleb),3x5,Spanish bush,,,
Sweet Cherry,Star,Zaragoza/Spain,Arid Cold steppe ,Yes,2000,,,,18-Mar,,,,,,,,,Santa Lucia 64  (Prunus mahaleb),3x5,Spanish bush,,,
Sweet Cherry,Star,Zaragoza/Spain,Arid Cold steppe ,Yes,2001,,,,24-Mar,,,,,,,,,Santa Lucia 64  (Prunus mahaleb),3x5,Spanish bush,,,
Sweet Cherry,Star,Zaragoza/Spain,Arid Cold steppe ,Yes,2009,,,,5-Apr,,,,,,,,,Santa Lucia 64  (Prunus mahaleb),3x5,Spanish bush,,,
Sweet Cherry,Star,Zaragoza/Spain,Arid Cold steppe ,Yes,2010,,,,10-Apr,,,,,,,,,Santa Lucia 64  (Prunus mahaleb),3x5,Spanish bush,,,
Sweet Cherry,Star,Zaragoza/Spain,Arid Cold steppe ,Yes,2011,,,,4-Apr,,,,,,,,,Santa Lucia 64  (Prunus mahaleb),3x5,Spanish bush,,,
Sweet Cherry,Star,Zaragoza/Spain,Arid Cold steppe ,Yes,2012,,,,10-Apr,,,,,,,,,Santa Lucia 64  (Prunus mahaleb),3x5,Spanish bush,,,
Sweet Cherry,Star,Zaragoza/Spain,Arid Cold steppe ,Yes,2013,,,,15-Apr,,,,,,,,,Santa Lucia 64  (Prunus mahaleb),3x5,Spanish bush,,,
Sweet Cherry,Star,Zaragoza/Spain,Arid Cold steppe ,Yes,2014,,,,9-Apr,,,,,,,,,Santa Lucia 64  (Prunus mahaleb),3x5,Spanish bush,,,
Sweet Cherry,Star,Zaragoza/Spain,Arid Cold steppe ,Yes,2015,,,,13-Apr,,,,,,,,,Santa Lucia 64  (Prunus mahaleb),3x5,Spanish bush,,,
Sweet Cherry,Star,Zaragoza/Spain,Arid Cold steppe ,Yes,2016,,,,16-Apr,,,,,,,,,Santa Lucia 64  (Prunus mahaleb),3x5,Spanish bush,,,
Sweet Cherry,Star,Zaragoza/Spain,Arid Cold steppe ,Yes,2017,,,,30-Mar,,,,,,,,,Santa Lucia 64  (Prunus mahaleb),3x5,Spanish bush,,,
Sweet Cherry,Star,Zaragoza/Spain,Arid Cold steppe ,Yes,2018,,,,17-Apr,,,,,,,,,Santa Lucia 64  (Prunus mahaleb),3x5,Spanish bush,,,
Sweet Cherry,Star,Zaragoza/Spain,Arid Cold steppe ,Yes,2019,,,,30-Mar,,,,,,,,,Adara,3x5,Spanish bush,,,
Sweet Cherry,Star,Zaragoza/Spain,Arid Cold steppe ,Yes,2021,,,,,,,,,,,,,Adara,3x5,Spanish bush,,,
Sweet Cherry,Star,Zaragoza/Spain,Arid Cold steppe ,Yes,2022,,,,,,,,,,,,,Adara,3x5,Spanish bush,,,
Sweet Cherry,Sue,Zaragoza/Spain,Arid Cold steppe ,Yes,1991,,,,4-Apr,,,,,,,,,Santa Lucia 64  (Prunus mahaleb),3x5,Spanish bush,,,
Sweet Cherry,Sue,Zaragoza/Spain,Arid Cold steppe ,Yes,1992,,,,31-Mar,,,,,,,,,Santa Lucia 64  (Prunus mahaleb),3x5,Spanish bush,,,
Sweet Cherry,Sue,Zaragoza/Spain,Arid Cold steppe ,Yes,1993,,,,7-Apr,,,,,,,,,Santa Lucia 64  (Prunus mahaleb),3x5,Spanish bush,,,
Sweet Cherry,Sue,Zaragoza/Spain,Arid Cold steppe ,Yes,1994,,,,22-Mar,,,,,,,,,Santa Lucia 64  (Prunus mahaleb),3x5,Spanish bush,,,
Sweet Cherry,Sue,Zaragoza/Spain,Arid Cold steppe ,Yes,1995,,,,1-Apr,,,,,,,,,Santa Lucia 64  (Prunus mahaleb),3x5,Spanish bush,,,
Sweet Cherry,Sue,Zaragoza/Spain,Arid Cold steppe ,Yes,1996,,,,8-Apr,,,,,,,,,Santa Lucia 64  (Prunus mahaleb),3x5,Spanish bush,,,
Sweet Cherry,Sue,Zaragoza/Spain,Arid Cold steppe ,Yes,1997,,,,21-Mar,,,,,,,,,Santa Lucia 64  (Prunus mahaleb),3x5,Spanish bush,,,
Sweet Cherry,Sue,Zaragoza/Spain,Arid Cold steppe ,Yes,1998,,,,2-Apr,,,,,,,,,Santa Lucia 64  (Prunus mahaleb),3x5,Spanish bush,,,
Sweet Cherry,Sue,Zaragoza/Spain,Arid Cold steppe ,Yes,1999,,,,2-Apr,,,,,,,,,Santa Lucia 64  (Prunus mahaleb),3x5,Spanish bush,,,
Sweet Cherry,Sue,Zaragoza/Spain,Arid Cold steppe ,Yes,2000,,,,23-Mar,,,,,,,,,Santa Lucia 64  (Prunus mahaleb),3x5,Spanish bush,,,
Sweet Cherry,Sue,Zaragoza/Spain,Arid Cold steppe ,Yes,2001,,,,28-Mar,,,,,,,,,Santa Lucia 64  (Prunus mahaleb),3x5,Spanish bush,,,
Sweet Cherry,Sue,Zaragoza/Spain,Arid Cold steppe ,Yes,2009,,,,2-Apr,,,,,,,,,Santa Lucia 64  (Prunus mahaleb),3x5,Spanish bush,,,
Sweet Cherry,Sue,Zaragoza/Spain,Arid Cold steppe ,Yes,2010,,,,7-Apr,,,,,,,,,Santa Lucia 64  (Prunus mahaleb),3x5,Spanish bush,,,
Sweet Cherry,Sue,Zaragoza/Spain,Arid Cold steppe ,Yes,2011,,,,1-Apr,,,,,,,,,Santa Lucia 64  (Prunus mahaleb),3x5,Spanish bush,,,
Sweet Cherry,Sue,Zaragoza/Spain,Arid Cold steppe ,Yes,2012,,,,2-Apr,,,,,,,,,Santa Lucia 64  (Prunus mahaleb),3x5,Spanish bush,,,
Sweet Cherry,Sue,Zaragoza/Spain,Arid Cold steppe ,Yes,2013,,,,11-Apr,,,,,,,,,Santa Lucia 64  (Prunus mahaleb),3x5,Spanish bush,,,
Sweet Cherry,Sue,Zaragoza/Spain,Arid Cold steppe ,Yes,2014,,,,4-Apr,,,,,,,,,Santa Lucia 64  (Prunus mahaleb),3x5,Spanish bush,,,
Sweet Cherry,Sue,Zaragoza/Spain,Arid Cold steppe ,Yes,2015,,,,8-Apr,,,,,,,,,Santa Lucia 64  (Prunus mahaleb),3x5,Spanish bush,,,
Sweet Cherry,Sue,Zaragoza/Spain,Arid Cold steppe ,Yes,2016,,,,11-Apr,,,,,,,,,Santa Lucia 64  (Prunus mahaleb),3x5,Spanish bush,,,
Sweet Cherry,Sue,Zaragoza/Spain,Arid Cold steppe ,Yes,2017,,,,21-Mar,,,,,,,,,Santa Lucia 64  (Prunus mahaleb),3x5,Spanish bush,,,
Sweet Cherry,Sue,Zaragoza/Spain,Arid Cold steppe ,Yes,2018,,,,10-Apr,,,,,,,,,Santa Lucia 64  (Prunus mahaleb),3x5,Spanish bush,,,
Sweet Cherry,Sue,Zaragoza/Spain,Arid Cold steppe ,Yes,2019,,,,27-Mar,,,,,,,,,Adara,3x5,Spanish bush,,,
Sweet Cherry,Sue,Zaragoza/Spain,Arid Cold steppe ,Yes,2021,,,,29-Mar,,,,,,,,,Adara,3x5,Spanish bush,,,
Sweet Cherry,Sue,Zaragoza/Spain,Arid Cold steppe ,Yes,2022,,,,31-Mar,,,,,,,,,Adara,3x5,Spanish bush,,,
Sweet Cherry,Summit,Zaragoza/Spain,Arid Cold steppe ,Yes,1991,,,,4-Apr,,,,,,,,,Santa Lucia 64  (Prunus mahaleb),3x5,Spanish bush,,,
Sweet Cherry,Summit,Zaragoza/Spain,Arid Cold steppe ,Yes,1992,,,,5-Apr,,,,,,,,,Santa Lucia 64  (Prunus mahaleb),3x5,Spanish bush,,,
Sweet Cherry,Summit,Zaragoza/Spain,Arid Cold steppe ,Yes,1993,,,,9-Apr,,,,,,,,,Santa Lucia 64  (Prunus mahaleb),3x5,Spanish bush,,,
Sweet Cherry,Summit,Zaragoza/Spain,Arid Cold steppe ,Yes,1994,,,,24-Mar,,,,,,,,,Santa Lucia 64  (Prunus mahaleb),3x5,Spanish bush,,,
Sweet Cherry,Summit,Zaragoza/Spain,Arid Cold steppe ,Yes,1995,,,,1-Apr,,,,,,,,,Santa Lucia 64  (Prunus mahaleb),3x5,Spanish bush,,,
Sweet Cherry,Summit,Zaragoza/Spain,Arid Cold steppe ,Yes,1996,,,,12-Apr,,,,,,,,,Santa Lucia 64  (Prunus mahaleb),3x5,Spanish bush,,,
Sweet Cherry,Summit,Zaragoza/Spain,Arid Cold steppe ,Yes,1997,,,,24-Mar,,,,,,,,,Santa Lucia 64  (Prunus mahaleb),3x5,Spanish bush,,,
Sweet Cherry,Summit,Zaragoza/Spain,Arid Cold steppe ,Yes,1998,,,,4-Apr,,,,,,,,,Santa Lucia 64  (Prunus mahaleb),3x5,Spanish bush,,,
Sweet Cherry,Summit,Zaragoza/Spain,Arid Cold steppe ,Yes,1999,,,,3-Apr,,,,,,,,,Santa Lucia 64  (Prunus mahaleb),3x5,Spanish bush,,,
Sweet Cherry,Summit,Zaragoza/Spain,Arid Cold steppe ,Yes,2000,,,,18-Mar,,,,,,,,,Santa Lucia 64  (Prunus mahaleb),3x5,Spanish bush,,,
Sweet Cherry,Summit,Zaragoza/Spain,Arid Cold steppe ,Yes,2001,,,,31-Mar,,,,,,,,,Santa Lucia 64  (Prunus mahaleb),3x5,Spanish bush,,,
Sweet Cherry,Summit,Zaragoza/Spain,Arid Cold steppe ,Yes,2009,,,,3-Apr,,,,,,,,,Santa Lucia 64  (Prunus mahaleb),3x5,Spanish bush,,,
Sweet Cherry,Summit,Zaragoza/Spain,Arid Cold steppe ,Yes,2010,,,,9-Apr,,,,,,,,,Santa Lucia 64  (Prunus mahaleb),3x5,Spanish bush,,,
Sweet Cherry,Summit,Zaragoza/Spain,Arid Cold steppe ,Yes,2011,,,,4-Apr,,,,,,,,,Santa Lucia 64  (Prunus mahaleb),3x5,Spanish bush,,,
Sweet Cherry,Summit,Zaragoza/Spain,Arid Cold steppe ,Yes,2012,,,,4-Apr,,,,,,,,,Santa Lucia 64  (Prunus mahaleb),3x5,Spanish bush,,,
Sweet Cherry,Summit,Zaragoza/Spain,Arid Cold steppe ,Yes,2013,,,,12-Apr,,,,,,,,,Santa Lucia 64  (Prunus mahaleb),3x5,Spanish bush,,,
Sweet Cherry,Summit,Zaragoza/Spain,Arid Cold steppe ,Yes,2014,,,,5-Apr,,,,,,,,,Santa Lucia 64  (Prunus mahaleb),3x5,Spanish bush,,,
Sweet Cherry,Summit,Zaragoza/Spain,Arid Cold steppe ,Yes,2015,,,,6-Apr,,,,,,,,,Santa Lucia 64  (Prunus mahaleb),3x5,Spanish bush,,,
Sweet Cherry,Summit,Zaragoza/Spain,Arid Cold steppe ,Yes,2016,,,,11-Apr,,,,,,,,,Santa Lucia 64  (Prunus mahaleb),3x5,Spanish bush,,,
Sweet Cherry,Summit,Zaragoza/Spain,Arid Cold steppe ,Yes,2017,,,,24-Mar,,,,,,,,,Santa Lucia 64  (Prunus mahaleb),3x5,Spanish bush,,,
Sweet Cherry,Summit,Zaragoza/Spain,Arid Cold steppe ,Yes,2018,,,,12-Apr,,,,,,,,,Santa Lucia 64  (Prunus mahaleb),3x5,Spanish bush,,,
Sweet Cherry,Summit,Zaragoza/Spain,Arid Cold steppe ,Yes,2019,,,,28-Mar,,,,,,,,,Adara,3x5,Spanish bush,,,
Sweet Cherry,Summit,Zaragoza/Spain,Arid Cold steppe ,Yes,2021,,,,29-Mar,,,,,,,,,Adara,3x5,Spanish bush,,,
Sweet Cherry,Summit,Zaragoza/Spain,Arid Cold steppe ,Yes,2022,,,,6-Apr,,,,,,,,,Adara,3x5,Spanish bush,,,
Sweet Cherry,Sunburst,Zaragoza/Spain,Arid Cold steppe ,Yes,1991,,,,8-Apr,,,,,,,,,Santa Lucia 64  (Prunus mahaleb),3x5,Spanish bush,,,
Sweet Cherry,Sunburst,Zaragoza/Spain,Arid Cold steppe ,Yes,1992,,,,5-Apr,,,,,,,,,Santa Lucia 64  (Prunus mahaleb),3x5,Spanish bush,,,
Sweet Cherry,Sunburst,Zaragoza/Spain,Arid Cold steppe ,Yes,1993,,,,10-Apr,,,,,,,,,Santa Lucia 64  (Prunus mahaleb),3x5,Spanish bush,,,
Sweet Cherry,Sunburst,Zaragoza/Spain,Arid Cold steppe ,Yes,1994,,,,25-Mar,,,,,,,,,Santa Lucia 64  (Prunus mahaleb),3x5,Spanish bush,,,
Sweet Cherry,Sunburst,Zaragoza/Spain,Arid Cold steppe ,Yes,1995,,,,2-Apr,,,,,,,,,Santa Lucia 64  (Prunus mahaleb),3x5,Spanish bush,,,
Sweet Cherry,Sunburst,Zaragoza/Spain,Arid Cold steppe ,Yes,1996,,,,10-Apr,,,,,,,,,Santa Lucia 64  (Prunus mahaleb),3x5,Spanish bush,,,
Sweet Cherry,Sunburst,Zaragoza/Spain,Arid Cold steppe ,Yes,1997,,,,21-Mar,,,,,,,,,Santa Lucia 64  (Prunus mahaleb),3x5,Spanish bush,,,
Sweet Cherry,Sunburst,Zaragoza/Spain,Arid Cold steppe ,Yes,1998,,,,3-Apr,,,,,,,,,Santa Lucia 64  (Prunus mahaleb),3x5,Spanish bush,,,
Sweet Cherry,Sunburst,Zaragoza/Spain,Arid Cold steppe ,Yes,1999,,,,2-Apr,,,,,,,,,Santa Lucia 64  (Prunus mahaleb),3x5,Spanish bush,,,
Sweet Cherry,Sunburst,Zaragoza/Spain,Arid Cold steppe ,Yes,2000,,,,22-Mar,,,,,,,,,Santa Lucia 64  (Prunus mahaleb),3x5,Spanish bush,,,
Sweet Cherry,Sunburst,Zaragoza/Spain,Arid Cold steppe ,Yes,2001,,,,30-Mar,,,,,,,,,Santa Lucia 64  (Prunus mahaleb),3x5,Spanish bush,,,
Sweet Cherry,Sunburst,Zaragoza/Spain,Arid Cold steppe ,Yes,2009,,,,1-Apr,,,,,,,,,Santa Lucia 64  (Prunus mahaleb),3x5,Spanish bush,,,
Sweet Cherry,Sunburst,Zaragoza/Spain,Arid Cold steppe ,Yes,2010,,,,9-Apr,,,,,,,,,Santa Lucia 64  (Prunus mahaleb),3x5,Spanish bush,,,
Sweet Cherry,Sunburst,Zaragoza/Spain,Arid Cold steppe ,Yes,2011,,,,2-Apr,,,,,,,,,Santa Lucia 64  (Prunus mahaleb),3x5,Spanish bush,,,
Sweet Cherry,Sunburst,Zaragoza/Spain,Arid Cold steppe ,Yes,2012,,,,4-Apr,,,,,,,,,Santa Lucia 64  (Prunus mahaleb),3x5,Spanish bush,,,
Sweet Cherry,Sunburst,Zaragoza/Spain,Arid Cold steppe ,Yes,2013,,,,10-Apr,,,,,,,,,Santa Lucia 64  (Prunus mahaleb),3x5,Spanish bush,,,
Sweet Cherry,Sunburst,Zaragoza/Spain,Arid Cold steppe ,Yes,2014,,,,5-Apr,,,,,,,,,Santa Lucia 64  (Prunus mahaleb),3x5,Spanish bush,,,
Sweet Cherry,Sunburst,Zaragoza/Spain,Arid Cold steppe ,Yes,2015,,,,8-Apr,,,,,,,,,Santa Lucia 64  (Prunus mahaleb),3x5,Spanish bush,,,
Sweet Cherry,Sunburst,Zaragoza/Spain,Arid Cold steppe ,Yes,2016,,,,7-Apr,,,,,,,,,Santa Lucia 64  (Prunus mahaleb),3x5,Spanish bush,,,
Sweet Cherry,Sunburst,Zaragoza/Spain,Arid Cold steppe ,Yes,2017,,,,20-Mar,,,,,,,,,Santa Lucia 64  (Prunus mahaleb),3x5,Spanish bush,,,
Sweet Cherry,Sunburst,Zaragoza/Spain,Arid Cold steppe ,Yes,2018,,,,,,,,,,,,,Santa Lucia 64  (Prunus mahaleb),3x5,Spanish bush,,,
Sweet Cherry,Sunburst,Zaragoza/Spain,Arid Cold steppe ,Yes,2019,,,,,,,,,,,,,Adara,3x5,Spanish bush,,,
Sweet Cherry,Sunburst,Zaragoza/Spain,Arid Cold steppe ,Yes,2021,,,,18-Mar,,,,,,,,,Adara,3x5,Spanish bush,,,
Sweet Cherry,Sunburst,Zaragoza/Spain,Arid Cold steppe ,Yes,2022,,,,28-Mar,,,,,,,,,Adara,3x5,Spanish bush,,,
Sweet Cherry,Taleguera Brillante,Zaragoza/Spain,Arid Cold steppe ,Yes,1991,,,,3-Apr,,,,,,,,,Santa Lucia 64  (Prunus mahaleb),3x5,Spanish bush,,,
Sweet Cherry,Taleguera Brillante,Zaragoza/Spain,Arid Cold steppe ,Yes,1992,,,,6-Apr,,,,,,,,,Santa Lucia 64  (Prunus mahaleb),3x5,Spanish bush,,,
Sweet Cherry,Taleguera Brillante,Zaragoza/Spain,Arid Cold steppe ,Yes,1993,,,,9-Apr,,,,,,,,,Santa Lucia 64  (Prunus mahaleb),3x5,Spanish bush,,,
Sweet Cherry,Taleguera Brillante,Zaragoza/Spain,Arid Cold steppe ,Yes,1994,,,,23-Mar,,,,,,,,,Santa Lucia 64  (Prunus mahaleb),3x5,Spanish bush,,,
Sweet Cherry,Taleguera Brillante,Zaragoza/Spain,Arid Cold steppe ,Yes,1995,,,,2-Apr,,,,,,,,,Santa Lucia 64  (Prunus mahaleb),3x5,Spanish bush,,,
Sweet Cherry,Taleguera Brillante,Zaragoza/Spain,Arid Cold steppe ,Yes,1996,,,,10-Apr,,,,,,,,,Santa Lucia 64  (Prunus mahaleb),3x5,Spanish bush,,,
Sweet Cherry,Taleguera Brillante,Zaragoza/Spain,Arid Cold steppe ,Yes,1997,,,,20-Mar,,,,,,,,,Santa Lucia 64  (Prunus mahaleb),3x5,Spanish bush,,,
Sweet Cherry,Taleguera Brillante,Zaragoza/Spain,Arid Cold steppe ,Yes,1998,,,,2-Apr,,,,,,,,,Santa Lucia 64  (Prunus mahaleb),3x5,Spanish bush,,,
Sweet Cherry,Taleguera Brillante,Zaragoza/Spain,Arid Cold steppe ,Yes,1999,,,,2-Apr,,,,,,,,,Santa Lucia 64  (Prunus mahaleb),3x5,Spanish bush,,,
Sweet Cherry,Taleguera Brillante,Zaragoza/Spain,Arid Cold steppe ,Yes,2000,,,,24-Mar,,,,,,,,,Santa Lucia 64  (Prunus mahaleb),3x5,Spanish bush,,,
Sweet Cherry,Taleguera Brillante,Zaragoza/Spain,Arid Cold steppe ,Yes,2001,,,,31-Mar,,,,,,,,,Santa Lucia 64  (Prunus mahaleb),3x5,Spanish bush,,,
Sweet Cherry,Taleguera Brillante,Zaragoza/Spain,Arid Cold steppe ,Yes,2009,,,,31-Mar,,,,,,,,,Santa Lucia 64  (Prunus mahaleb),3x5,Spanish bush,,,
Sweet Cherry,Taleguera Brillante,Zaragoza/Spain,Arid Cold steppe ,Yes,2010,,,,9-Apr,,,,,,,,,Santa Lucia 64  (Prunus mahaleb),3x5,Spanish bush,,,
Sweet Cherry,Taleguera Brillante,Zaragoza/Spain,Arid Cold steppe ,Yes,2011,,,,1-Apr,,,,,,,,,Santa Lucia 64  (Prunus mahaleb),3x5,Spanish bush,,,
Sweet Cherry,Taleguera Brillante,Zaragoza/Spain,Arid Cold steppe ,Yes,2012,,,,4-Apr,,,,,,,,,Santa Lucia 64  (Prunus mahaleb),3x5,Spanish bush,,,
Sweet Cherry,Taleguera Brillante,Zaragoza/Spain,Arid Cold steppe ,Yes,2013,,,,8-Apr,,,,,,,,,Santa Lucia 64  (Prunus mahaleb),3x5,Spanish bush,,,
Sweet Cherry,Taleguera Brillante,Zaragoza/Spain,Arid Cold steppe ,Yes,2014,,,,4-Apr,,,,,,,,,Santa Lucia 64  (Prunus mahaleb),3x5,Spanish bush,,,
Sweet Cherry,Taleguera Brillante,Zaragoza/Spain,Arid Cold steppe ,Yes,2015,,,,6-Apr,,,,,,,,,Santa Lucia 64  (Prunus mahaleb),3x5,Spanish bush,,,
Sweet Cherry,Taleguera Brillante,Zaragoza/Spain,Arid Cold steppe ,Yes,2016,,,,11-Apr,,,,,,,,,Santa Lucia 64  (Prunus mahaleb),3x5,Spanish bush,,,
Sweet Cherry,Taleguera Brillante,Zaragoza/Spain,Arid Cold steppe ,Yes,2017,,,,20-Mar,,,,,,,,,Santa Lucia 64  (Prunus mahaleb),3x5,Spanish bush,,,
Sweet Cherry,Taleguera Brillante,Zaragoza/Spain,Arid Cold steppe ,Yes,2018,,,,7-Apr,,,,,,,,,Santa Lucia 64  (Prunus mahaleb),3x5,Spanish bush,,,
Sweet Cherry,Taleguera Brillante,Zaragoza/Spain,Arid Cold steppe ,Yes,2019,,,,26-Mar,,,,,,,,,Adara,3x5,Spanish bush,,,
Sweet Cherry,Taleguera Brillante,Zaragoza/Spain,Arid Cold steppe ,Yes,2021,,,,22-Mar,,,,,,,,,Adara,3x5,Spanish bush,,,
Sweet Cherry,Taleguera Brillante,Zaragoza/Spain,Arid Cold steppe ,Yes,2022,,,,31-Mar,,,,,,,,,Adara,3x5,Spanish bush,,,
Sweet Cherry,Van,Zaragoza/Spain,Arid Cold steppe ,Yes,1991,,,,31-Mar,,,,,,,,,Santa Lucia 64  (Prunus mahaleb),3x5,Spanish bush,,,
Sweet Cherry,Van,Zaragoza/Spain,Arid Cold steppe ,Yes,1992,,,,1-Apr,,,,,,,,,Santa Lucia 64  (Prunus mahaleb),3x5,Spanish bush,,,
Sweet Cherry,Van,Zaragoza/Spain,Arid Cold steppe ,Yes,1993,,,,10-Apr,,,,,,,,,Santa Lucia 64  (Prunus mahaleb),3x5,Spanish bush,,,
Sweet Cherry,Van,Zaragoza/Spain,Arid Cold steppe ,Yes,1994,,,,23-Mar,,,,,,,,,Santa Lucia 64  (Prunus mahaleb),3x5,Spanish bush,,,
Sweet Cherry,Van,Zaragoza/Spain,Arid Cold steppe ,Yes,1995,,,,1-Apr,,,,,,,,,Santa Lucia 64  (Prunus mahaleb),3x5,Spanish bush,,,
Sweet Cherry,Van,Zaragoza/Spain,Arid Cold steppe ,Yes,1996,,,,9-Apr,,,,,,,,,Santa Lucia 64  (Prunus mahaleb),3x5,Spanish bush,,,
Sweet Cherry,Van,Zaragoza/Spain,Arid Cold steppe ,Yes,1997,,,,19-Mar,,,,,,,,,Santa Lucia 64  (Prunus mahaleb),3x5,Spanish bush,,,
Sweet Cherry,Van,Zaragoza/Spain,Arid Cold steppe ,Yes,1998,,,,1-Apr,,,,,,,,,Santa Lucia 64  (Prunus mahaleb),3x5,Spanish bush,,,
Sweet Cherry,Van,Zaragoza/Spain,Arid Cold steppe ,Yes,1999,,,,1-Apr,,,,,,,,,Santa Lucia 64  (Prunus mahaleb),3x5,Spanish bush,,,
Sweet Cherry,Van,Zaragoza/Spain,Arid Cold steppe ,Yes,2000,,,,17-Mar,,,,,,,,,Santa Lucia 64  (Prunus mahaleb),3x5,Spanish bush,,,
Sweet Cherry,Van,Zaragoza/Spain,Arid Cold steppe ,Yes,2001,,,,25-Mar,,,,,,,,,Santa Lucia 64  (Prunus mahaleb),3x5,Spanish bush,,,
Sweet Cherry,Van,Zaragoza/Spain,Arid Cold steppe ,Yes,2009,,,,26-Mar,,,,,,,,,Santa Lucia 64  (Prunus mahaleb),3x5,Spanish bush,,,
Sweet Cherry,Van,Zaragoza/Spain,Arid Cold steppe ,Yes,2010,,,,5-Apr,,,,,,,,,Santa Lucia 64  (Prunus mahaleb),3x5,Spanish bush,,,
Sweet Cherry,Van,Zaragoza/Spain,Arid Cold steppe ,Yes,2011,,,,31-Mar,,,,,,,,,Santa Lucia 64  (Prunus mahaleb),3x5,Spanish bush,,,
Sweet Cherry,Van,Zaragoza/Spain,Arid Cold steppe ,Yes,2012,,,,2-Apr,,,,,,,,,Santa Lucia 64  (Prunus mahaleb),3x5,Spanish bush,,,
Sweet Cherry,Van,Zaragoza/Spain,Arid Cold steppe ,Yes,2013,,,,6-Apr,,,,,,,,,Santa Lucia 64  (Prunus mahaleb),3x5,Spanish bush,,,
Sweet Cherry,Van,Zaragoza/Spain,Arid Cold steppe ,Yes,2014,,,,31-Mar,,,,,,,,,Santa Lucia 64  (Prunus mahaleb),3x5,Spanish bush,,,
Sweet Cherry,Van,Zaragoza/Spain,Arid Cold steppe ,Yes,2015,,,,4-Apr,,,,,,,,,Santa Lucia 64  (Prunus mahaleb),3x5,Spanish bush,,,
Sweet Cherry,Van,Zaragoza/Spain,Arid Cold steppe ,Yes,2016,,,,4-Apr,,,,,,,,,Santa Lucia 64  (Prunus mahaleb),3x5,Spanish bush,,,
Sweet Cherry,Van,Zaragoza/Spain,Arid Cold steppe ,Yes,2017,,,,19-Mar,,,,,,,,,Santa Lucia 64  (Prunus mahaleb),3x5,Spanish bush,,,
Sweet Cherry,Van,Zaragoza/Spain,Arid Cold steppe ,Yes,2018,,,,9-Apr,,,,,,,,,Santa Lucia 64  (Prunus mahaleb),3x5,Spanish bush,,,
Sweet Cherry,Van,Zaragoza/Spain,Arid Cold steppe ,Yes,2019,,,,23-Mar,,,,,,,,,Adara,3x5,Spanish bush,,,
Sweet Cherry,Van,Zaragoza/Spain,Arid Cold steppe ,Yes,2021,,,,29-Mar,,,,,,,,,Adara,3x5,Spanish bush,,,
Sweet Cherry,Van,Zaragoza/Spain,Arid Cold steppe ,Yes,2022,,,,28-Mar,,,,,,,,,Adara,3x5,Spanish bush,,,
Sweet Cherry,Van-Spur,Zaragoza/Spain,Arid Cold steppe ,Yes,1991,,,,,,,,,,,,,Santa Lucia 64  (Prunus mahaleb),3x5,Spanish bush,,,
