"species","cultivar","location","climatic_classification","climatic_data","year","dormancy_break_field","breaking_dormancy_40_baggiolini","begin_flowering_f5","flowering_f50","flowering_f90","end_flowering","ripening","bud_drop","flower_anomaly","spring_frost_damage","productivity","fruit_quality","rootstock","plantation_framework","training_system","irrigation_system","source","comment","country"
"Almond","Marcona","Meknes","Medium","Yes","2001",NA,NA,NA,2001-02-05,NA,NA,NA,NA,"",NA,NA,NA,"","","","","","","Morocco"
"Almond","Marcona","Meknes","Medium","Yes","2002",NA,NA,NA,2002-02-10,NA,NA,NA,NA,"",NA,NA,NA,"","","","","","","Morocco"
"Almond","Marcona","Meknes","Medium","Yes","2003",NA,NA,NA,2003-02-12,NA,NA,NA,NA,"",NA,NA,NA,"","","","","","","Morocco"
"Almond","Marcona","Meknes","Medium","Yes","2004",NA,NA,NA,2004-02-15,NA,NA,NA,NA,"",NA,NA,NA,"","","","","","","Morocco"
"Almond","Marcona","Meknes","Medium","Yes","2005",NA,NA,NA,2005-02-13,NA,NA,NA,NA,"",NA,NA,NA,"","","","","","","Morocco"
"Almond","Marcona","Meknes","Medium","Yes","2006",NA,NA,NA,2006-02-15,NA,NA,NA,NA,"",NA,NA,NA,"","","","","","","Morocco"
"Almond","Marcona","Meknes","Medium","Yes","2007",NA,NA,NA,2007-02-25,NA,NA,NA,NA,"",NA,NA,NA,"","","","","","","Morocco"
"Almond","Marcona","Meknes","Medium","Yes","2008",NA,NA,NA,2008-02-12,NA,NA,NA,NA,"",NA,NA,NA,"","","","","","","Morocco"
"Almond","Marcona","Meknes","Medium","Yes","2009",NA,NA,2009-02-04,2009-02-10,NA,NA,NA,NA,"",NA,NA,NA,"","","","","","","Morocco"
"Almond","Marcona","Meknes","Medium","Yes","2010",NA,NA,2010-02-05,2010-02-17,NA,NA,NA,NA,"",NA,NA,NA,"","","","","","","Morocco"
"Almond","Marcona","Meknes","Medium","Yes","2011",NA,NA,2011-02-04,2011-02-15,NA,NA,NA,NA,"",NA,NA,NA,"","","","","","","Morocco"
"Almond","Marcona","Meknes","Medium","Yes","2012",NA,NA,2012-02-08,2012-02-20,NA,NA,NA,NA,"",NA,NA,NA,"","","","","","","Morocco"
"Almond","Marcona","Meknes","Medium","Yes","2013",NA,NA,2013-02-06,2013-02-14,NA,NA,NA,NA,"",NA,NA,NA,"","","","","","","Morocco"
"Almond","Marcona","Meknes","Medium","Yes","2014",NA,NA,2014-02-11,2014-02-16,NA,NA,NA,NA,"",NA,NA,NA,"","","","","","","Morocco"
"Almond","Abiodh Ras Djebel","Sfax","Warm","Yes","1981",NA,NA,1981-02-11,1981-02-19,NA,"1981-02-28",NA,NA,"",NA,NA,NA,"","","","","","","Tunisia"
"Almond","Faggoussi","Sfax","Warm","Yes","1981",NA,NA,1981-02-11,1981-02-19,NA,"1981-02-28",NA,NA,"",NA,NA,NA,"","","","","","","Tunisia"
"Almond","Fakhfekh","Sfax","Warm","Yes","1981",NA,NA,1981-01-25,1981-02-05,NA,"1981-02-17",NA,NA,"",NA,NA,NA,"","","","","","","Tunisia"
"Almond","Tozeur 2","Sfax","Warm","Yes","1981",NA,NA,1981-01-29,1981-02-07,NA,"1981-02-16",NA,NA,"",NA,NA,NA,"","","","","","","Tunisia"
"Almond","Khoukhi","Sfax","Warm","Yes","1981",NA,NA,1981-02-09,1981-02-17,NA,"1981-02-25",NA,NA,"",NA,NA,NA,"","","","","","","Tunisia"
"Almond","Zahaf","Sfax","Warm","Yes","1981",NA,NA,1981-02-06,1981-02-14,NA,"1981-02-23",NA,NA,"",NA,NA,NA,"","","","","","","Tunisia"
"Almond","Ksontini","Sfax","Warm","Yes","1981",NA,NA,1981-02-02,1981-02-12,NA,"1981-02-23",NA,NA,"",NA,NA,NA,"","","","","","","Tunisia"
"Almond","Garnghzel","Sfax","Warm","Yes","1981",NA,NA,1981-02-07,1981-02-16,NA,"1981-02-25",NA,NA,"",NA,NA,NA,"","","","","","","Tunisia"
"Almond","Tozeur 4","Sfax","Warm","Yes","1981",NA,NA,1981-02-02,1981-02-11,NA,"1981-02-20",NA,NA,"",NA,NA,NA,"","","","","","","Tunisia"
"Almond","Tozeur 1","Sfax","Warm","Yes","1981",NA,NA,1981-02-02,1981-02-11,NA,"1981-02-20",NA,NA,"",NA,NA,NA,"","","","","","","Tunisia"
"Almond","Abiodh de Sfax","Sfax","Warm","Yes","1981",NA,NA,1981-01-28,1981-02-08,NA,"1981-02-20",NA,NA,"",NA,NA,NA,"","","","","","","Tunisia"
"Almond","Achaak","Sfax","Warm","Yes","1981",NA,NA,1981-02-02,1981-02-12,NA,"1981-02-23",NA,NA,"",NA,NA,NA,"","","","","","","Tunisia"
"Almond","Tarragona","Sfax","Warm","Yes","1981",NA,NA,1981-02-23,1981-03-03,NA,"1981-03-11",NA,NA,"",NA,NA,NA,"","","","","","","Tunisia"
"Almond","Cristomorto","Sfax","Warm","Yes","1981",NA,NA,1981-02-28,1981-03-07,NA,"1981-03-15",NA,NA,"",NA,NA,NA,"","","","","","","Tunisia"
"Almond","Nonpareil","Sfax","Warm","Yes","1981",NA,NA,1981-02-25,1981-03-05,NA,"1981-03-13",NA,NA,"",NA,NA,NA,"","","","","","","Tunisia"
"Almond","Pizzuta","Sfax","Warm","Yes","1981",NA,NA,1981-02-14,1981-02-21,NA,"1981-03-01",NA,NA,"",NA,NA,NA,"","","","","","","Tunisia"
"Almond","Genco Taronto","Sfax","Warm","Yes","1981",NA,NA,1981-03-01,1981-03-09,NA,"1981-03-18",NA,NA,"",NA,NA,NA,"","","","","","","Tunisia"
"Almond","Fournat de Breznaud","Sfax","Warm","Yes","1981",NA,NA,1981-02-26,1981-03-06,NA,"1981-03-14",NA,NA,"",NA,NA,NA,"","","","","","","Tunisia"
"Almond","Soukaret","Sfax","Warm","Yes","1981",NA,NA,1981-02-28,1981-03-07,NA,"1981-03-15",NA,NA,"",NA,NA,NA,"","","","","","","Tunisia"
"Almond","Trell","Sfax","Warm","Yes","1981",NA,NA,1981-02-23,1981-03-03,NA,"1981-03-11",NA,NA,"",NA,NA,NA,"","","","","","","Tunisia"
"Almond","Bonifacio","Sfax","Warm","Yes","1981",NA,NA,1981-02-14,1981-02-21,NA,"1981-03-01",NA,NA,"",NA,NA,NA,"","","","","","","Tunisia"
"Almond","Mazzetto","Sfax","Warm","Yes","1981",NA,NA,1981-03-01,1981-03-09,NA,"1981-03-18",NA,NA,"",NA,NA,NA,"","","","","","","Tunisia"
"Almond","Ferraduel","Sfax","Warm","Yes","1981",NA,NA,1981-03-01,1981-03-09,NA,"1981-03-18",NA,NA,"",NA,NA,NA,"","","","","","","Tunisia"
"Almond","Ferragnes","Sfax","Warm","Yes","1981",NA,NA,1981-03-01,1981-03-09,NA,"1981-03-18",NA,NA,"",NA,NA,NA,"","","","","","","Tunisia"
"Almond","Ne Plus Ultra","Sfax","Warm","Yes","1981",NA,NA,1981-02-13,1981-02-22,NA,"1981-03-04",NA,NA,"",NA,NA,NA,"","","","","","","Tunisia"
"Almond","Avola","Sfax","Warm","Yes","1981",NA,NA,1981-02-13,1981-02-20,NA,"1981-02-28",NA,NA,"",NA,NA,NA,"","","","","","","Tunisia"
"Almond","Tuono Taronto","Sfax","Warm","Yes","1981",NA,NA,1981-02-04,1981-02-14,NA,"1981-02-25",NA,NA,"",NA,NA,NA,"","","","","","","Tunisia"
"Almond","Rachelle Taronto","Sfax","Warm","Yes","1981",NA,NA,1981-02-13,1981-02-20,NA,"1981-02-28",NA,NA,"",NA,NA,NA,"","","","","","","Tunisia"
"Almond","Dorée","Sfax","Warm","Yes","1981",NA,NA,1981-02-28,1981-03-07,NA,"1981-03-15",NA,NA,"",NA,NA,NA,"","","","","","","Tunisia"
"Almond","Bruantine","Sfax","Warm","Yes","1981",NA,NA,1981-02-24,1981-03-03,NA,"1981-03-11",NA,NA,"",NA,NA,NA,"","","","","","","Tunisia"
"Almond","Cavaliera","Sfax","Warm","Yes","1981",NA,NA,1981-02-04,1981-02-14,NA,"1981-02-24",NA,NA,"",NA,NA,NA,"","","","","","","Tunisia"
"Almond","Fasciuneddu","Sfax","Warm","Yes","1981",NA,NA,1981-02-23,1981-02-28,NA,"1981-03-06",NA,NA,"",NA,NA,NA,"","","","","","","Tunisia"
"Almond","Ramlet R249","Sfax","Warm","Yes","1981",NA,NA,1981-02-13,1981-02-23,NA,"1981-03-06",NA,NA,"",NA,NA,NA,"","","","","","","Tunisia"
"Almond","Montrone","Sfax","Warm","Yes","1981",NA,NA,1981-02-28,1981-03-07,NA,"1981-03-15",NA,NA,"",NA,NA,NA,"","","","","","","Tunisia"
"Almond","Languedoc","Sfax","Warm","Yes","1981",NA,NA,1981-02-14,1981-02-21,NA,"1981-03-01",NA,NA,"",NA,NA,NA,"","","","","","","Tunisia"
"Almond","Malaguena","Sfax","Warm","Yes","1981",NA,NA,1981-02-06,1981-02-17,NA,"1981-02-28",NA,NA,"",NA,NA,NA,"","","","","","","Tunisia"
"Almond","Ramlet R250","Sfax","Warm","Yes","1981",NA,NA,1981-02-13,1981-02-20,NA,"1981-02-28",NA,NA,"",NA,NA,NA,"","","","","","","Tunisia"
"Almond","Abiodh Ras Djebel","Sfax","Warm","Yes","1982",NA,NA,1982-02-13,1982-02-21,NA,"1982-03-02",NA,NA,"",NA,NA,NA,"","","","","","","Tunisia"
"Almond","Faggoussi","Sfax","Warm","Yes","1982",NA,NA,1982-02-22,1982-03-03,NA,"1982-03-12",NA,NA,"",NA,NA,NA,"","","","","","","Tunisia"
"Almond","Fakhfekh","Sfax","Warm","Yes","1982",NA,NA,1982-01-29,1982-02-08,NA,"1982-02-18",NA,NA,"",NA,NA,NA,"","","","","","","Tunisia"
"Almond","Tozeur 2","Sfax","Warm","Yes","1982",NA,NA,1982-02-01,1982-02-10,NA,"1982-02-19",NA,NA,"",NA,NA,NA,"","","","","","","Tunisia"
"Almond","Khoukhi","Sfax","Warm","Yes","1982",NA,NA,1982-02-13,1982-02-21,NA,"1982-03-02",NA,NA,"",NA,NA,NA,"","","","","","","Tunisia"
"Almond","Zahaf","Sfax","Warm","Yes","1982",NA,NA,1982-02-04,1982-02-13,NA,"1982-02-23",NA,NA,"",NA,NA,NA,"","","","","","","Tunisia"
"Almond","Ksontini","Sfax","Warm","Yes","1982",NA,NA,1982-02-04,1982-02-13,NA,"1982-02-23",NA,NA,"",NA,NA,NA,"","","","","","","Tunisia"
"Almond","Tozeur 4","Sfax","Warm","Yes","1982",NA,NA,1982-02-01,1982-02-10,NA,"1982-02-19",NA,NA,"",NA,NA,NA,"","","","","","","Tunisia"
"Almond","Tozeur 1","Sfax","Warm","Yes","1982",NA,NA,1982-02-01,1982-02-10,NA,"1982-02-19",NA,NA,"",NA,NA,NA,"","","","","","","Tunisia"
"Almond","Abiodh de Sfax","Sfax","Warm","Yes","1982",NA,NA,1982-02-02,1982-02-12,NA,"1982-02-23",NA,NA,"",NA,NA,NA,"","","","","","","Tunisia"
"Almond","Achaak","Sfax","Warm","Yes","1982",NA,NA,1982-02-04,1982-02-13,NA,"1982-02-23",NA,NA,"",NA,NA,NA,"","","","","","","Tunisia"
"Almond","Tarragona","Sfax","Warm","Yes","1982",NA,NA,1982-02-10,1982-02-18,NA,"1982-02-26",NA,NA,"",NA,NA,NA,"","","","","","","Tunisia"
"Almond","Cristomorto","Sfax","Warm","Yes","1982",NA,NA,1982-02-25,1982-03-05,NA,"1982-03-14",NA,NA,"",NA,NA,NA,"","","","","","","Tunisia"
"Almond","Nonpareil","Sfax","Warm","Yes","1982",NA,NA,1982-02-26,1982-03-06,NA,"1982-03-15",NA,NA,"",NA,NA,NA,"","","","","","","Tunisia"
"Almond","Pizzuta","Sfax","Warm","Yes","1982",NA,NA,1982-02-08,1982-02-16,NA,"1982-02-25",NA,NA,"",NA,NA,NA,"","","","","","","Tunisia"
"Almond","Genco Taronto","Sfax","Warm","Yes","1982",NA,NA,1982-02-28,1982-03-08,NA,"1982-03-16",NA,NA,"",NA,NA,NA,"","","","","","","Tunisia"
"Almond","Fournat de Breznaud","Sfax","Warm","Yes","1982",NA,NA,1982-02-18,1982-02-27,NA,"1982-03-08",NA,NA,"",NA,NA,NA,"","","","","","","Tunisia"
"Almond","Soukaret","Sfax","Warm","Yes","1982",NA,NA,1982-02-26,1982-03-06,NA,"1982-03-14",NA,NA,"",NA,NA,NA,"","","","","","","Tunisia"
"Almond","Trell","Sfax","Warm","Yes","1982",NA,NA,1982-02-24,1982-03-04,NA,"1982-03-13",NA,NA,"",NA,NA,NA,"","","","","","","Tunisia"
"Almond","Bonifacio","Sfax","Warm","Yes","1982",NA,NA,1982-02-18,1982-02-26,NA,"1982-03-06",NA,NA,"",NA,NA,NA,"","","","","","","Tunisia"
"Almond","Mazzetto","Sfax","Warm","Yes","1982",NA,NA,1982-02-28,1982-03-08,NA,"1982-03-16",NA,NA,"",NA,NA,NA,"","","","","","","Tunisia"
"Almond","Ferraduel","Sfax","Warm","Yes","1982",NA,NA,1982-03-02,1982-03-11,NA,"1982-03-20",NA,NA,"",NA,NA,NA,"","","","","","","Tunisia"
"Almond","Ferragnes","Sfax","Warm","Yes","1982",NA,NA,1982-02-28,1982-03-10,NA,"1982-03-20",NA,NA,"",NA,NA,NA,"","","","","","","Tunisia"
"Almond","Ne Plus Ultra","Sfax","Warm","Yes","1982",NA,NA,1982-02-09,1982-02-18,NA,"1982-02-27",NA,NA,"",NA,NA,NA,"","","","","","","Tunisia"
"Almond","Avola","Sfax","Warm","Yes","1982",NA,NA,1982-02-09,1982-02-16,NA,"1982-02-24",NA,NA,"",NA,NA,NA,"","","","","","","Tunisia"
"Almond","Tuono Taronto","Sfax","Warm","Yes","1982",NA,NA,1982-02-01,1982-02-09,NA,"1982-02-18",NA,NA,"",NA,NA,NA,"","","","","","","Tunisia"
"Almond","Rachelle Taronto","Sfax","Warm","Yes","1982",NA,NA,1982-02-03,1982-02-11,NA,"1982-02-20",NA,NA,"",NA,NA,NA,"","","","","","","Tunisia"
"Almond","Dorée","Sfax","Warm","Yes","1982",NA,NA,1982-02-20,1982-02-28,NA,"1982-03-09",NA,NA,"",NA,NA,NA,"","","","","","","Tunisia"
"Almond","Bruantine","Sfax","Warm","Yes","1982",NA,NA,1982-02-18,1982-02-26,NA,"1982-03-06",NA,NA,"",NA,NA,NA,"","","","","","","Tunisia"
"Almond","Cavaliera","Sfax","Warm","Yes","1982",NA,NA,1982-02-01,1982-02-09,NA,"1982-02-18",NA,NA,"",NA,NA,NA,"","","","","","","Tunisia"
"Almond","Fasciuneddu","Sfax","Warm","Yes","1982",NA,NA,1982-02-10,1982-02-18,NA,"1982-02-26",NA,NA,"",NA,NA,NA,"","","","","","","Tunisia"
"Almond","Ramlet R249","Sfax","Warm","Yes","1982",NA,NA,1982-02-03,1982-02-11,NA,"1982-02-20",NA,NA,"",NA,NA,NA,"","","","","","","Tunisia"
"Almond","Montrone","Sfax","Warm","Yes","1982",NA,NA,1982-02-20,1982-02-28,NA,"1982-03-08",NA,NA,"",NA,NA,NA,"","","","","","","Tunisia"
"Almond","Languedoc","Sfax","Warm","Yes","1982",NA,NA,1982-02-08,1982-02-17,NA,"1982-02-27",NA,NA,"",NA,NA,NA,"","","","","","","Tunisia"
"Almond","Malaguena","Sfax","Warm","Yes","1982",NA,NA,1982-02-08,1982-02-17,NA,"1982-02-26",NA,NA,"",NA,NA,NA,"","","","","","","Tunisia"
"Almond","Ramlet R250","Sfax","Warm","Yes","1982",NA,NA,1982-02-03,1982-02-11,NA,"1982-02-20",NA,NA,"",NA,NA,NA,"","","","","","","Tunisia"
"Almond","Fakhfekh","Sfax","Warm","Yes","1983",NA,NA,1983-01-12,1983-01-22,NA,"1983-02-01",NA,NA,"",NA,NA,NA,"","","","","","","Tunisia"
"Almond","Tozeur 2","Sfax","Warm","Yes","1983",NA,NA,1983-01-08,1983-01-17,NA,"1983-01-26",NA,NA,"",NA,NA,NA,"","","","","","","Tunisia"
"Almond","Zahaf","Sfax","Warm","Yes","1983",NA,NA,1983-01-25,1983-02-04,NA,"1983-02-15",NA,NA,"",NA,NA,NA,"","","","","","","Tunisia"
"Almond","Ksontini","Sfax","Warm","Yes","1983",NA,NA,1983-01-18,1983-01-29,NA,"1983-02-10",NA,NA,"",NA,NA,NA,"","","","","","","Tunisia"
"Almond","Garnghzel","Sfax","Warm","Yes","1983",NA,NA,1983-01-10,1983-01-18,NA,"1983-01-27",NA,NA,"",NA,NA,NA,"","","","","","","Tunisia"
"Almond","Tozeur 4","Sfax","Warm","Yes","1983",NA,NA,1983-01-10,1983-01-18,NA,"1983-01-27",NA,NA,"",NA,NA,NA,"","","","","","","Tunisia"
"Almond","Tozeur 1","Sfax","Warm","Yes","1983",NA,NA,1983-01-13,1983-01-23,NA,"1983-02-02",NA,NA,"",NA,NA,NA,"","","","","","","Tunisia"
"Almond","Abiodh de Sfax","Sfax","Warm","Yes","1983",NA,NA,1983-01-14,1983-01-25,NA,"1983-02-05",NA,NA,"",NA,NA,NA,"","","","","","","Tunisia"
"Almond","Achaak","Sfax","Warm","Yes","1983",NA,NA,1983-01-20,1983-01-30,NA,"1983-02-10",NA,NA,"",NA,NA,NA,"","","","","","","Tunisia"
"Almond","Abiodh Ras Djebel","Sfax","Warm","Yes","1986",NA,NA,1986-02-18,1986-02-25,NA,"1986-03-04",NA,NA,"",NA,NA,NA,"","","","","","","Tunisia"
"Almond","Faggoussi","Sfax","Warm","Yes","1986",NA,NA,1986-02-18,1986-02-25,NA,"1986-03-04",NA,NA,"",NA,NA,NA,"","","","","","","Tunisia"
"Almond","Fakhfekh","Sfax","Warm","Yes","1986",NA,NA,1986-01-24,1986-02-04,NA,"1986-02-15",NA,NA,"",NA,NA,NA,"","","","","","","Tunisia"
"Almond","Tozeur 2","Sfax","Warm","Yes","1986",NA,NA,1986-02-03,1986-02-10,NA,"1986-02-18",NA,NA,"",NA,NA,NA,"","","","","","","Tunisia"
"Almond","Khoukhi","Sfax","Warm","Yes","1986",NA,NA,1986-02-01,1986-02-13,NA,"1986-02-25",NA,NA,"",NA,NA,NA,"","","","","","","Tunisia"
"Almond","Zahaf","Sfax","Warm","Yes","1986",NA,NA,1986-02-01,1986-02-09,NA,"1986-02-18",NA,NA,"",NA,NA,NA,"","","","","","","Tunisia"
"Almond","Ksontini","Sfax","Warm","Yes","1986",NA,NA,1986-02-01,1986-02-13,NA,"1986-02-25",NA,NA,"",NA,NA,NA,"","","","","","","Tunisia"
"Almond","Garnghzel","Sfax","Warm","Yes","1986",NA,NA,1986-02-03,1986-02-10,NA,"1986-02-18",NA,NA,"",NA,NA,NA,"","","","","","","Tunisia"
"Almond","Tozeur 4","Sfax","Warm","Yes","1986",NA,NA,1986-02-03,1986-02-10,NA,"1986-02-18",NA,NA,"",NA,NA,NA,"","","","","","","Tunisia"
"Almond","Tozeur 1","Sfax","Warm","Yes","1986",NA,NA,1986-02-03,1986-02-10,NA,"1986-02-18",NA,NA,"",NA,NA,NA,"","","","","","","Tunisia"
"Almond","Abiodh de Sfax","Sfax","Warm","Yes","1986",NA,NA,1986-01-24,1986-02-02,NA,"1986-02-11",NA,NA,"",NA,NA,NA,"","","","","","","Tunisia"
"Almond","Achaak","Sfax","Warm","Yes","1986",NA,NA,1986-02-01,1986-02-09,NA,"1986-02-18",NA,NA,"",NA,NA,NA,"","","","","","","Tunisia"
"Almond","Tarragona","Sfax","Warm","Yes","1986",NA,NA,1986-02-18,1986-02-25,NA,"1986-03-04",NA,NA,"",NA,NA,NA,"","","","","","","Tunisia"
"Almond","Cristomorto","Sfax","Warm","Yes","1986",NA,NA,1986-02-18,1986-02-25,NA,"1986-03-04",NA,NA,"",NA,NA,NA,"","","","","","","Tunisia"
"Almond","Nonpareil","Sfax","Warm","Yes","1986",NA,NA,1986-02-18,1986-02-25,NA,"1986-03-04",NA,NA,"",NA,NA,NA,"","","","","","","Tunisia"
"Almond","Pizzuta","Sfax","Warm","Yes","1986",NA,NA,1986-02-11,1986-02-18,NA,"1986-02-25",NA,NA,"",NA,NA,NA,"","","","","","","Tunisia"
"Almond","Genco Taronto","Sfax","Warm","Yes","1986",NA,NA,1986-02-25,1986-03-04,NA,"1986-03-11",NA,NA,"",NA,NA,NA,"","","","","","","Tunisia"
"Almond","Fournat de Breznaud","Sfax","Warm","Yes","1986",NA,NA,1986-02-25,1986-03-04,NA,"1986-03-11",NA,NA,"",NA,NA,NA,"","","","","","","Tunisia"
"Almond","Soukaret","Sfax","Warm","Yes","1986",NA,NA,1986-02-25,1986-03-04,NA,"1986-03-11",NA,NA,"",NA,NA,NA,"","","","","","","Tunisia"
"Almond","Trell","Sfax","Warm","Yes","1986",NA,NA,1986-02-18,1986-02-25,NA,"1986-03-04",NA,NA,"",NA,NA,NA,"","","","","","","Tunisia"
"Almond","Bonifacio","Sfax","Warm","Yes","1986",NA,NA,1986-02-11,1986-02-21,NA,"1986-03-04",NA,NA,"",NA,NA,NA,"","","","","","","Tunisia"
"Almond","Mazzetto","Sfax","Warm","Yes","1986",NA,NA,1986-02-25,1986-03-04,NA,"1986-03-11",NA,NA,"",NA,NA,NA,"","","","","","","Tunisia"
"Almond","Ferraduel","Sfax","Warm","Yes","1986",NA,NA,1986-02-25,1986-03-04,NA,"1986-03-11",NA,NA,"",NA,NA,NA,"","","","","","","Tunisia"
"Almond","Ferragnes","Sfax","Warm","Yes","1986",NA,NA,1986-02-25,1986-03-04,NA,"1986-03-11",NA,NA,"",NA,NA,NA,"","","","","","","Tunisia"
"Almond","Ne Plus Ultra","Sfax","Warm","Yes","1986",NA,NA,1986-02-11,1986-02-21,NA,"1986-03-04",NA,NA,"",NA,NA,NA,"","","","","","","Tunisia"
"Almond","Avola","Sfax","Warm","Yes","1986",NA,NA,1986-02-11,1986-02-21,NA,"1986-03-04",NA,NA,"",NA,NA,NA,"","","","","","","Tunisia"
"Almond","Tuono Taronto","Sfax","Warm","Yes","1986",NA,NA,1986-02-01,1986-02-09,NA,"1986-02-18",NA,NA,"",NA,NA,NA,"","","","","","","Tunisia"
"Almond","Rachelle Taronto","Sfax","Warm","Yes","1986",NA,NA,1986-03-11,1986-03-18,NA,"1986-03-26",NA,NA,"",NA,NA,NA,"","","","","","","Tunisia"
"Almond","Dorée","Sfax","Warm","Yes","1986",NA,NA,1986-02-25,1986-03-04,NA,"1986-03-11",NA,NA,"",NA,NA,NA,"","","","","","","Tunisia"
"Almond","Bruantine","Sfax","Warm","Yes","1986",NA,NA,1986-02-18,1986-02-25,NA,"1986-03-04",NA,NA,"",NA,NA,NA,"","","","","","","Tunisia"
"Almond","Cavaliera","Sfax","Warm","Yes","1986",NA,NA,1986-02-01,1986-02-09,NA,"1986-02-18",NA,NA,"",NA,NA,NA,"","","","","","","Tunisia"
"Almond","Fasciuneddu","Sfax","Warm","Yes","1986",NA,NA,1986-02-11,1986-02-18,NA,"1986-02-25",NA,NA,"",NA,NA,NA,"","","","","","","Tunisia"
"Almond","Ramlet R249","Sfax","Warm","Yes","1986",NA,NA,1986-02-11,1986-02-18,NA,"1986-02-25",NA,NA,"",NA,NA,NA,"","","","","","","Tunisia"
"Almond","Montrone","Sfax","Warm","Yes","1986",NA,NA,1986-02-25,1986-03-04,NA,"1986-03-11",NA,NA,"",NA,NA,NA,"","","","","","","Tunisia"
"Almond","Languedoc","Sfax","Warm","Yes","1986",NA,NA,1986-02-11,1986-02-21,NA,"1986-03-04",NA,NA,"",NA,NA,NA,"","","","","","","Tunisia"
"Almond","Malaguena","Sfax","Warm","Yes","1986",NA,NA,1986-02-03,1986-02-14,NA,"1986-02-25",NA,NA,"",NA,NA,NA,"","","","","","","Tunisia"
"Almond","Ramlet R250","Sfax","Warm","Yes","1986",NA,NA,1986-02-11,1986-02-18,NA,"1986-02-25",NA,NA,"",NA,NA,NA,"","","","","","","Tunisia"
"Almond","Abiodh Ras Djebel","Sfax","Warm","Yes","1987",NA,NA,1987-02-03,1987-02-11,NA,"1987-02-20",NA,NA,"",NA,NA,NA,"","","","","","","Tunisia"
"Almond","Faggoussi","Sfax","Warm","Yes","1987",NA,NA,1987-01-30,1987-02-06,NA,"1987-02-13",NA,NA,"",NA,NA,NA,"","","","","","","Tunisia"
"Almond","Fakhfekh","Sfax","Warm","Yes","1987",NA,NA,1987-01-15,1987-01-26,NA,"1987-02-06",NA,NA,"",NA,NA,NA,"","","","","","","Tunisia"
"Almond","Tozeur 2","Sfax","Warm","Yes","1987",NA,NA,1987-01-17,1987-01-25,NA,"1987-02-03",NA,NA,"",NA,NA,NA,"","","","","","","Tunisia"
"Almond","Khoukhi","Sfax","Warm","Yes","1987",NA,NA,1987-02-03,1987-02-11,NA,"1987-02-20",NA,NA,"",NA,NA,NA,"","","","","","","Tunisia"
"Almond","Zahaf","Sfax","Warm","Yes","1987",NA,NA,1987-02-06,1987-02-13,NA,"1987-02-20",NA,NA,"",NA,NA,NA,"","","","","","","Tunisia"
"Almond","Ksontini","Sfax","Warm","Yes","1987",NA,NA,1987-02-03,1987-02-11,NA,"1987-02-20",NA,NA,"",NA,NA,NA,"","","","","","","Tunisia"
"Almond","Garnghzel","Sfax","Warm","Yes","1987",NA,NA,1987-01-20,1987-02-01,NA,"1987-02-13",NA,NA,"",NA,NA,NA,"","","","","","","Tunisia"
"Almond","Tozeur 4","Sfax","Warm","Yes","1987",NA,NA,1987-01-27,1987-02-04,NA,"1987-02-13",NA,NA,"",NA,NA,NA,"","","","","","","Tunisia"
"Almond","Tozeur 1","Sfax","Warm","Yes","1987",NA,NA,1987-01-20,1987-02-01,NA,"1987-02-13",NA,NA,"",NA,NA,NA,"","","","","","","Tunisia"
"Almond","Abiodh de Sfax","Sfax","Warm","Yes","1987",NA,NA,1987-02-03,1987-02-11,NA,"1987-02-20",NA,NA,"",NA,NA,NA,"","","","","","","Tunisia"
"Almond","Achaak","Sfax","Warm","Yes","1987",NA,NA,1987-02-06,1987-02-13,NA,"1987-02-20",NA,NA,"",NA,NA,NA,"","","","","","","Tunisia"
"Almond","Tarragona","Sfax","Warm","Yes","1987",NA,NA,1987-02-13,1987-02-21,NA,"1987-03-02",NA,NA,"",NA,NA,NA,"","","","","","","Tunisia"
"Almond","Cristomorto","Sfax","Warm","Yes","1987",NA,NA,1987-02-06,1987-02-13,NA,"1987-02-20",NA,NA,"",NA,NA,NA,"","","","","","","Tunisia"
"Almond","Nonpareil","Sfax","Warm","Yes","1987",NA,NA,1987-02-13,1987-02-21,NA,"1987-03-02",NA,NA,"",NA,NA,NA,"","","","","","","Tunisia"
"Almond","Pizzuta","Sfax","Warm","Yes","1987",NA,NA,1987-01-27,1987-02-04,NA,"1987-02-13",NA,NA,"",NA,NA,NA,"","","","","","","Tunisia"
"Almond","Genco Taronto","Sfax","Warm","Yes","1987",NA,NA,1987-02-03,1987-02-11,NA,"1987-02-20",NA,NA,"",NA,NA,NA,"","","","","","","Tunisia"
"Almond","Fournat de Breznaud","Sfax","Warm","Yes","1987",NA,NA,1987-01-30,1987-02-09,NA,"1987-02-20",NA,NA,"",NA,NA,NA,"","","","","","","Tunisia"
"Almond","Soukaret","Sfax","Warm","Yes","1987",NA,NA,1987-02-13,1987-02-21,NA,"1987-03-02",NA,NA,"",NA,NA,NA,"","","","","","","Tunisia"
"Almond","Trell","Sfax","Warm","Yes","1987",NA,NA,1987-02-13,1987-02-21,NA,"1987-03-02",NA,NA,"",NA,NA,NA,"","","","","","","Tunisia"
"Almond","Bonifacio","Sfax","Warm","Yes","1987",NA,NA,1987-02-06,1987-02-15,NA,"1987-02-24",NA,NA,"",NA,NA,NA,"","","","","","","Tunisia"
