"species","cultivar","location","repetition","split","year","pheno","measurement_type"
"Almond","Languedoc","Sfax",10,"Calibration","2012",58,"begin_flowering_f5"
"Almond","Languedoc","Sfax",10,"Calibration","2013",63,"begin_flowering_f5"
"Almond","Languedoc","Sfax",10,"Calibration","2014",33,"begin_flowering_f5"
"Almond","Languedoc","Sfax",10,"Validation","1981",45,"begin_flowering_f5"
"Almond","Languedoc","Sfax",10,"Validation","1982",39,"begin_flowering_f5"
"Almond","Languedoc","Sfax",10,"Validation","1986",42,"begin_flowering_f5"
"Almond","Languedoc","Sfax",10,"Validation","1992",44,"begin_flowering_f5"
"Almond","Languedoc","Sfax",10,"Validation","1998",51,"begin_flowering_f5"
"Almond","Languedoc","Sfax",10,"Validation","2015",36,"begin_flowering_f5"
"Almond","Malaguena","Sfax",1,"Calibration","1981",37,"begin_flowering_f5"
"Almond","Malaguena","Sfax",1,"Calibration","1982",39,"begin_flowering_f5"
"Almond","Malaguena","Sfax",1,"Calibration","1986",34,"begin_flowering_f5"
"Almond","Malaguena","Sfax",1,"Calibration","1987",44,"begin_flowering_f5"
"Almond","Malaguena","Sfax",1,"Calibration","1991",43,"begin_flowering_f5"
"Almond","Malaguena","Sfax",1,"Calibration","1993",58,"begin_flowering_f5"
"Almond","Malaguena","Sfax",1,"Calibration","1998",47,"begin_flowering_f5"
"Almond","Malaguena","Sfax",1,"Calibration","1999",40,"begin_flowering_f5"
"Almond","Malaguena","Sfax",1,"Calibration","2001",48,"begin_flowering_f5"
"Almond","Malaguena","Sfax",1,"Calibration","2002",49,"begin_flowering_f5"
"Almond","Malaguena","Sfax",1,"Calibration","2003",48,"begin_flowering_f5"
"Almond","Malaguena","Sfax",1,"Calibration","2004",41,"begin_flowering_f5"
"Almond","Malaguena","Sfax",1,"Calibration","2005",57,"begin_flowering_f5"
"Almond","Malaguena","Sfax",1,"Calibration","2006",46,"begin_flowering_f5"
"Almond","Malaguena","Sfax",1,"Calibration","2008",36,"begin_flowering_f5"
"Almond","Malaguena","Sfax",1,"Calibration","2013",67,"begin_flowering_f5"
"Almond","Malaguena","Sfax",1,"Validation","1992",37,"begin_flowering_f5"
"Almond","Malaguena","Sfax",1,"Validation","1995",44,"begin_flowering_f5"
"Almond","Malaguena","Sfax",1,"Validation","1996",41,"begin_flowering_f5"
"Almond","Malaguena","Sfax",1,"Validation","2012",72,"begin_flowering_f5"
"Almond","Malaguena","Sfax",1,"Validation","2014",24,"begin_flowering_f5"
"Almond","Malaguena","Sfax",1,"Validation","2015",26,"begin_flowering_f5"
"Almond","Malaguena","Sfax",2,"Calibration","1981",37,"begin_flowering_f5"
"Almond","Malaguena","Sfax",2,"Calibration","1982",39,"begin_flowering_f5"
"Almond","Malaguena","Sfax",2,"Calibration","1986",34,"begin_flowering_f5"
"Almond","Malaguena","Sfax",2,"Calibration","1991",43,"begin_flowering_f5"
"Almond","Malaguena","Sfax",2,"Calibration","1992",37,"begin_flowering_f5"
"Almond","Malaguena","Sfax",2,"Calibration","1993",58,"begin_flowering_f5"
"Almond","Malaguena","Sfax",2,"Calibration","1995",44,"begin_flowering_f5"
"Almond","Malaguena","Sfax",2,"Calibration","1996",41,"begin_flowering_f5"
"Almond","Malaguena","Sfax",2,"Calibration","1998",47,"begin_flowering_f5"
"Almond","Malaguena","Sfax",2,"Calibration","1999",40,"begin_flowering_f5"
"Almond","Malaguena","Sfax",2,"Calibration","2002",49,"begin_flowering_f5"
"Almond","Malaguena","Sfax",2,"Calibration","2003",48,"begin_flowering_f5"
"Almond","Malaguena","Sfax",2,"Calibration","2004",41,"begin_flowering_f5"
"Almond","Malaguena","Sfax",2,"Calibration","2008",36,"begin_flowering_f5"
"Almond","Malaguena","Sfax",2,"Calibration","2012",72,"begin_flowering_f5"
"Almond","Malaguena","Sfax",2,"Calibration","2013",67,"begin_flowering_f5"
"Almond","Malaguena","Sfax",2,"Validation","1987",44,"begin_flowering_f5"
"Almond","Malaguena","Sfax",2,"Validation","2001",48,"begin_flowering_f5"
"Almond","Malaguena","Sfax",2,"Validation","2005",57,"begin_flowering_f5"
"Almond","Malaguena","Sfax",2,"Validation","2006",46,"begin_flowering_f5"
"Almond","Malaguena","Sfax",2,"Validation","2014",24,"begin_flowering_f5"
"Almond","Malaguena","Sfax",2,"Validation","2015",26,"begin_flowering_f5"
"Almond","Malaguena","Sfax",3,"Calibration","1982",39,"begin_flowering_f5"
"Almond","Malaguena","Sfax",3,"Calibration","1991",43,"begin_flowering_f5"
"Almond","Malaguena","Sfax",3,"Calibration","1992",37,"begin_flowering_f5"
"Almond","Malaguena","Sfax",3,"Calibration","1995",44,"begin_flowering_f5"
"Almond","Malaguena","Sfax",3,"Calibration","1996",41,"begin_flowering_f5"
"Almond","Malaguena","Sfax",3,"Calibration","1998",47,"begin_flowering_f5"
"Almond","Malaguena","Sfax",3,"Calibration","1999",40,"begin_flowering_f5"
"Almond","Malaguena","Sfax",3,"Calibration","2001",48,"begin_flowering_f5"
"Almond","Malaguena","Sfax",3,"Calibration","2002",49,"begin_flowering_f5"
"Almond","Malaguena","Sfax",3,"Calibration","2003",48,"begin_flowering_f5"
"Almond","Malaguena","Sfax",3,"Calibration","2004",41,"begin_flowering_f5"
"Almond","Malaguena","Sfax",3,"Calibration","2005",57,"begin_flowering_f5"
"Almond","Malaguena","Sfax",3,"Calibration","2008",36,"begin_flowering_f5"
"Almond","Malaguena","Sfax",3,"Calibration","2012",72,"begin_flowering_f5"
"Almond","Malaguena","Sfax",3,"Calibration","2013",67,"begin_flowering_f5"
"Almond","Malaguena","Sfax",3,"Calibration","2015",26,"begin_flowering_f5"
"Almond","Malaguena","Sfax",3,"Validation","1981",37,"begin_flowering_f5"
"Almond","Malaguena","Sfax",3,"Validation","1986",34,"begin_flowering_f5"
"Almond","Malaguena","Sfax",3,"Validation","1987",44,"begin_flowering_f5"
"Almond","Malaguena","Sfax",3,"Validation","1993",58,"begin_flowering_f5"
"Almond","Malaguena","Sfax",3,"Validation","2006",46,"begin_flowering_f5"
"Almond","Malaguena","Sfax",3,"Validation","2014",24,"begin_flowering_f5"
"Almond","Malaguena","Sfax",4,"Calibration","1981",37,"begin_flowering_f5"
"Almond","Malaguena","Sfax",4,"Calibration","1982",39,"begin_flowering_f5"
"Almond","Malaguena","Sfax",4,"Calibration","1986",34,"begin_flowering_f5"
"Almond","Malaguena","Sfax",4,"Calibration","1987",44,"begin_flowering_f5"
"Almond","Malaguena","Sfax",4,"Calibration","1996",41,"begin_flowering_f5"
"Almond","Malaguena","Sfax",4,"Calibration","1998",47,"begin_flowering_f5"
"Almond","Malaguena","Sfax",4,"Calibration","1999",40,"begin_flowering_f5"
"Almond","Malaguena","Sfax",4,"Calibration","2001",48,"begin_flowering_f5"
"Almond","Malaguena","Sfax",4,"Calibration","2002",49,"begin_flowering_f5"
"Almond","Malaguena","Sfax",4,"Calibration","2003",48,"begin_flowering_f5"
"Almond","Malaguena","Sfax",4,"Calibration","2004",41,"begin_flowering_f5"
"Almond","Malaguena","Sfax",4,"Calibration","2006",46,"begin_flowering_f5"
"Almond","Malaguena","Sfax",4,"Calibration","2008",36,"begin_flowering_f5"
"Almond","Malaguena","Sfax",4,"Calibration","2012",72,"begin_flowering_f5"
"Almond","Malaguena","Sfax",4,"Calibration","2013",67,"begin_flowering_f5"
"Almond","Malaguena","Sfax",4,"Calibration","2014",24,"begin_flowering_f5"
"Almond","Malaguena","Sfax",4,"Validation","1991",43,"begin_flowering_f5"
"Almond","Malaguena","Sfax",4,"Validation","1992",37,"begin_flowering_f5"
"Almond","Malaguena","Sfax",4,"Validation","1993",58,"begin_flowering_f5"
"Almond","Malaguena","Sfax",4,"Validation","1995",44,"begin_flowering_f5"
"Almond","Malaguena","Sfax",4,"Validation","2005",57,"begin_flowering_f5"
"Almond","Malaguena","Sfax",4,"Validation","2015",26,"begin_flowering_f5"
"Almond","Malaguena","Sfax",5,"Calibration","1986",34,"begin_flowering_f5"
"Almond","Malaguena","Sfax",5,"Calibration","1991",43,"begin_flowering_f5"
"Almond","Malaguena","Sfax",5,"Calibration","1993",58,"begin_flowering_f5"
"Almond","Malaguena","Sfax",5,"Calibration","1995",44,"begin_flowering_f5"
"Almond","Malaguena","Sfax",5,"Calibration","1996",41,"begin_flowering_f5"
"Almond","Malaguena","Sfax",5,"Calibration","1999",40,"begin_flowering_f5"
"Almond","Malaguena","Sfax",5,"Calibration","2001",48,"begin_flowering_f5"
"Almond","Malaguena","Sfax",5,"Calibration","2002",49,"begin_flowering_f5"
"Almond","Malaguena","Sfax",5,"Calibration","2003",48,"begin_flowering_f5"
"Almond","Malaguena","Sfax",5,"Calibration","2004",41,"begin_flowering_f5"
"Almond","Malaguena","Sfax",5,"Calibration","2006",46,"begin_flowering_f5"
"Almond","Malaguena","Sfax",5,"Calibration","2008",36,"begin_flowering_f5"
"Almond","Malaguena","Sfax",5,"Calibration","2012",72,"begin_flowering_f5"
"Almond","Malaguena","Sfax",5,"Calibration","2013",67,"begin_flowering_f5"
"Almond","Malaguena","Sfax",5,"Calibration","2014",24,"begin_flowering_f5"
"Almond","Malaguena","Sfax",5,"Calibration","2015",26,"begin_flowering_f5"
"Almond","Malaguena","Sfax",5,"Validation","1981",37,"begin_flowering_f5"
"Almond","Malaguena","Sfax",5,"Validation","1982",39,"begin_flowering_f5"
"Almond","Malaguena","Sfax",5,"Validation","1987",44,"begin_flowering_f5"
"Almond","Malaguena","Sfax",5,"Validation","1992",37,"begin_flowering_f5"
"Almond","Malaguena","Sfax",5,"Validation","1998",47,"begin_flowering_f5"
"Almond","Malaguena","Sfax",5,"Validation","2005",57,"begin_flowering_f5"
"Almond","Malaguena","Sfax",6,"Calibration","1981",37,"begin_flowering_f5"
"Almond","Malaguena","Sfax",6,"Calibration","1986",34,"begin_flowering_f5"
"Almond","Malaguena","Sfax",6,"Calibration","1991",43,"begin_flowering_f5"
"Almond","Malaguena","Sfax",6,"Calibration","1992",37,"begin_flowering_f5"
"Almond","Malaguena","Sfax",6,"Calibration","1993",58,"begin_flowering_f5"
"Almond","Malaguena","Sfax",6,"Calibration","1995",44,"begin_flowering_f5"
"Almond","Malaguena","Sfax",6,"Calibration","1996",41,"begin_flowering_f5"
"Almond","Malaguena","Sfax",6,"Calibration","1998",47,"begin_flowering_f5"
"Almond","Malaguena","Sfax",6,"Calibration","2002",49,"begin_flowering_f5"
"Almond","Malaguena","Sfax",6,"Calibration","2004",41,"begin_flowering_f5"
"Almond","Malaguena","Sfax",6,"Calibration","2006",46,"begin_flowering_f5"
"Almond","Malaguena","Sfax",6,"Calibration","2008",36,"begin_flowering_f5"
"Almond","Malaguena","Sfax",6,"Calibration","2012",72,"begin_flowering_f5"
"Almond","Malaguena","Sfax",6,"Calibration","2013",67,"begin_flowering_f5"
"Almond","Malaguena","Sfax",6,"Calibration","2014",24,"begin_flowering_f5"
"Almond","Malaguena","Sfax",6,"Calibration","2015",26,"begin_flowering_f5"
"Almond","Malaguena","Sfax",6,"Validation","1982",39,"begin_flowering_f5"
"Almond","Malaguena","Sfax",6,"Validation","1987",44,"begin_flowering_f5"
"Almond","Malaguena","Sfax",6,"Validation","1999",40,"begin_flowering_f5"
"Almond","Malaguena","Sfax",6,"Validation","2001",48,"begin_flowering_f5"
"Almond","Malaguena","Sfax",6,"Validation","2003",48,"begin_flowering_f5"
"Almond","Malaguena","Sfax",6,"Validation","2005",57,"begin_flowering_f5"
"Almond","Malaguena","Sfax",7,"Calibration","1982",39,"begin_flowering_f5"
"Almond","Malaguena","Sfax",7,"Calibration","1986",34,"begin_flowering_f5"
"Almond","Malaguena","Sfax",7,"Calibration","1987",44,"begin_flowering_f5"
"Almond","Malaguena","Sfax",7,"Calibration","1991",43,"begin_flowering_f5"
"Almond","Malaguena","Sfax",7,"Calibration","1992",37,"begin_flowering_f5"
"Almond","Malaguena","Sfax",7,"Calibration","1993",58,"begin_flowering_f5"
"Almond","Malaguena","Sfax",7,"Calibration","1995",44,"begin_flowering_f5"
"Almond","Malaguena","Sfax",7,"Calibration","1996",41,"begin_flowering_f5"
"Almond","Malaguena","Sfax",7,"Calibration","1998",47,"begin_flowering_f5"
"Almond","Malaguena","Sfax",7,"Calibration","2002",49,"begin_flowering_f5"
"Almond","Malaguena","Sfax",7,"Calibration","2003",48,"begin_flowering_f5"
"Almond","Malaguena","Sfax",7,"Calibration","2004",41,"begin_flowering_f5"
"Almond","Malaguena","Sfax",7,"Calibration","2006",46,"begin_flowering_f5"
"Almond","Malaguena","Sfax",7,"Calibration","2008",36,"begin_flowering_f5"
"Almond","Malaguena","Sfax",7,"Calibration","2013",67,"begin_flowering_f5"
"Almond","Malaguena","Sfax",7,"Calibration","2014",24,"begin_flowering_f5"
"Almond","Malaguena","Sfax",7,"Validation","1981",37,"begin_flowering_f5"
"Almond","Malaguena","Sfax",7,"Validation","1999",40,"begin_flowering_f5"
"Almond","Malaguena","Sfax",7,"Validation","2001",48,"begin_flowering_f5"
"Almond","Malaguena","Sfax",7,"Validation","2005",57,"begin_flowering_f5"
"Almond","Malaguena","Sfax",7,"Validation","2012",72,"begin_flowering_f5"
"Almond","Malaguena","Sfax",7,"Validation","2015",26,"begin_flowering_f5"
"Almond","Malaguena","Sfax",8,"Calibration","1981",37,"begin_flowering_f5"
"Almond","Malaguena","Sfax",8,"Calibration","1982",39,"begin_flowering_f5"
"Almond","Malaguena","Sfax",8,"Calibration","1986",34,"begin_flowering_f5"
"Almond","Malaguena","Sfax",8,"Calibration","1987",44,"begin_flowering_f5"
"Almond","Malaguena","Sfax",8,"Calibration","1991",43,"begin_flowering_f5"
"Almond","Malaguena","Sfax",8,"Calibration","1992",37,"begin_flowering_f5"
"Almond","Malaguena","Sfax",8,"Calibration","1995",44,"begin_flowering_f5"
"Almond","Malaguena","Sfax",8,"Calibration","1998",47,"begin_flowering_f5"
"Almond","Malaguena","Sfax",8,"Calibration","2001",48,"begin_flowering_f5"
"Almond","Malaguena","Sfax",8,"Calibration","2002",49,"begin_flowering_f5"
"Almond","Malaguena","Sfax",8,"Calibration","2005",57,"begin_flowering_f5"
"Almond","Malaguena","Sfax",8,"Calibration","2008",36,"begin_flowering_f5"
"Almond","Malaguena","Sfax",8,"Calibration","2012",72,"begin_flowering_f5"
"Almond","Malaguena","Sfax",8,"Calibration","2013",67,"begin_flowering_f5"
"Almond","Malaguena","Sfax",8,"Calibration","2014",24,"begin_flowering_f5"
"Almond","Malaguena","Sfax",8,"Calibration","2015",26,"begin_flowering_f5"
"Almond","Malaguena","Sfax",8,"Validation","1993",58,"begin_flowering_f5"
"Almond","Malaguena","Sfax",8,"Validation","1996",41,"begin_flowering_f5"
"Almond","Malaguena","Sfax",8,"Validation","1999",40,"begin_flowering_f5"
"Almond","Malaguena","Sfax",8,"Validation","2003",48,"begin_flowering_f5"
"Almond","Malaguena","Sfax",8,"Validation","2004",41,"begin_flowering_f5"
"Almond","Malaguena","Sfax",8,"Validation","2006",46,"begin_flowering_f5"
"Almond","Malaguena","Sfax",9,"Calibration","1982",39,"begin_flowering_f5"
"Almond","Malaguena","Sfax",9,"Calibration","1986",34,"begin_flowering_f5"
"Almond","Malaguena","Sfax",9,"Calibration","1991",43,"begin_flowering_f5"
"Almond","Malaguena","Sfax",9,"Calibration","1992",37,"begin_flowering_f5"
"Almond","Malaguena","Sfax",9,"Calibration","1993",58,"begin_flowering_f5"
"Almond","Malaguena","Sfax",9,"Calibration","1995",44,"begin_flowering_f5"
"Almond","Malaguena","Sfax",9,"Calibration","1996",41,"begin_flowering_f5"
"Almond","Malaguena","Sfax",9,"Calibration","1998",47,"begin_flowering_f5"
"Almond","Malaguena","Sfax",9,"Calibration","1999",40,"begin_flowering_f5"
"Almond","Malaguena","Sfax",9,"Calibration","2004",41,"begin_flowering_f5"
"Almond","Malaguena","Sfax",9,"Calibration","2005",57,"begin_flowering_f5"
"Almond","Malaguena","Sfax",9,"Calibration","2008",36,"begin_flowering_f5"
"Almond","Malaguena","Sfax",9,"Calibration","2012",72,"begin_flowering_f5"
"Almond","Malaguena","Sfax",9,"Calibration","2013",67,"begin_flowering_f5"
"Almond","Malaguena","Sfax",9,"Calibration","2014",24,"begin_flowering_f5"
"Almond","Malaguena","Sfax",9,"Calibration","2015",26,"begin_flowering_f5"
"Almond","Malaguena","Sfax",9,"Validation","1981",37,"begin_flowering_f5"
"Almond","Malaguena","Sfax",9,"Validation","1987",44,"begin_flowering_f5"
"Almond","Malaguena","Sfax",9,"Validation","2001",48,"begin_flowering_f5"
"Almond","Malaguena","Sfax",9,"Validation","2002",49,"begin_flowering_f5"
"Almond","Malaguena","Sfax",9,"Validation","2003",48,"begin_flowering_f5"
"Almond","Malaguena","Sfax",9,"Validation","2006",46,"begin_flowering_f5"
"Almond","Malaguena","Sfax",10,"Calibration","1986",34,"begin_flowering_f5"
"Almond","Malaguena","Sfax",10,"Calibration","1987",44,"begin_flowering_f5"
"Almond","Malaguena","Sfax",10,"Calibration","1991",43,"begin_flowering_f5"
"Almond","Malaguena","Sfax",10,"Calibration","1992",37,"begin_flowering_f5"
"Almond","Malaguena","Sfax",10,"Calibration","1993",58,"begin_flowering_f5"
"Almond","Malaguena","Sfax",10,"Calibration","1995",44,"begin_flowering_f5"
"Almond","Malaguena","Sfax",10,"Calibration","1996",41,"begin_flowering_f5"
"Almond","Malaguena","Sfax",10,"Calibration","1998",47,"begin_flowering_f5"
"Almond","Malaguena","Sfax",10,"Calibration","1999",40,"begin_flowering_f5"
"Almond","Malaguena","Sfax",10,"Calibration","2001",48,"begin_flowering_f5"
"Almond","Malaguena","Sfax",10,"Calibration","2002",49,"begin_flowering_f5"
"Almond","Malaguena","Sfax",10,"Calibration","2003",48,"begin_flowering_f5"
"Almond","Malaguena","Sfax",10,"Calibration","2005",57,"begin_flowering_f5"
"Almond","Malaguena","Sfax",10,"Calibration","2013",67,"begin_flowering_f5"
"Almond","Malaguena","Sfax",10,"Calibration","2014",24,"begin_flowering_f5"
"Almond","Malaguena","Sfax",10,"Calibration","2015",26,"begin_flowering_f5"
"Almond","Malaguena","Sfax",10,"Validation","1981",37,"begin_flowering_f5"
"Almond","Malaguena","Sfax",10,"Validation","1982",39,"begin_flowering_f5"
"Almond","Malaguena","Sfax",10,"Validation","2004",41,"begin_flowering_f5"
"Almond","Malaguena","Sfax",10,"Validation","2006",46,"begin_flowering_f5"
"Almond","Malaguena","Sfax",10,"Validation","2008",36,"begin_flowering_f5"
"Almond","Malaguena","Sfax",10,"Validation","2012",72,"begin_flowering_f5"
"Almond","Ramlet R250","Sfax",1,"Calibration","1981",44,"begin_flowering_f5"
"Almond","Ramlet R250","Sfax",1,"Calibration","1982",34,"begin_flowering_f5"
"Almond","Ramlet R250","Sfax",1,"Calibration","1986",42,"begin_flowering_f5"
"Almond","Ramlet R250","Sfax",1,"Calibration","1991",41,"begin_flowering_f5"
"Almond","Ramlet R250","Sfax",1,"Calibration","1992",37,"begin_flowering_f5"
"Almond","Ramlet R250","Sfax",1,"Calibration","1993",42,"begin_flowering_f5"
"Almond","Ramlet R250","Sfax",1,"Calibration","1998",26,"begin_flowering_f5"
"Almond","Ramlet R250","Sfax",1,"Calibration","1999",40,"begin_flowering_f5"
"Almond","Ramlet R250","Sfax",1,"Calibration","2001",37,"begin_flowering_f5"
"Almond","Ramlet R250","Sfax",1,"Calibration","2003",34,"begin_flowering_f5"
"Almond","Ramlet R250","Sfax",1,"Calibration","2004",36,"begin_flowering_f5"
"Almond","Ramlet R250","Sfax",1,"Calibration","2005",58,"begin_flowering_f5"
"Almond","Ramlet R250","Sfax",1,"Calibration","2008",43,"begin_flowering_f5"
"Almond","Ramlet R250","Sfax",1,"Calibration","2012",70,"begin_flowering_f5"
"Almond","Ramlet R250","Sfax",1,"Calibration","2014",32,"begin_flowering_f5"
"Almond","Ramlet R250","Sfax",1,"Calibration","2015",31,"begin_flowering_f5"
"Almond","Ramlet R250","Sfax",1,"Validation","1987",30,"begin_flowering_f5"
"Almond","Ramlet R250","Sfax",1,"Validation","1995",41,"begin_flowering_f5"
"Almond","Ramlet R250","Sfax",1,"Validation","1996",34,"begin_flowering_f5"
"Almond","Ramlet R250","Sfax",1,"Validation","2002",44,"begin_flowering_f5"
"Almond","Ramlet R250","Sfax",1,"Validation","2006",44,"begin_flowering_f5"
"Almond","Ramlet R250","Sfax",1,"Validation","2013",47,"begin_flowering_f5"
"Almond","Ramlet R250","Sfax",2,"Calibration","1986",42,"begin_flowering_f5"
"Almond","Ramlet R250","Sfax",2,"Calibration","1987",30,"begin_flowering_f5"
"Almond","Ramlet R250","Sfax",2,"Calibration","1991",41,"begin_flowering_f5"
"Almond","Ramlet R250","Sfax",2,"Calibration","1992",37,"begin_flowering_f5"
"Almond","Ramlet R250","Sfax",2,"Calibration","1993",42,"begin_flowering_f5"
"Almond","Ramlet R250","Sfax",2,"Calibration","1996",34,"begin_flowering_f5"
