"DATE","YEARMODA","Year","Month","Day","Tmin","Tmax","Tmin_source","Tmax_source","no_Tmin","no_Tmax"
1997-03-14,1997314,1997,3,14,6.5,9.8,NA,NA,FALSE,FALSE
1997-03-15,1997315,1997,3,15,8.4,11.6,NA,NA,FALSE,FALSE
1997-03-16,1997316,1997,3,16,9.2,12.1,NA,NA,FALSE,FALSE
1997-03-17,1997317,1997,3,17,7.7,13,NA,NA,FALSE,FALSE
1997-03-18,1997318,1997,3,18,5.4,14.9,NA,NA,FALSE,FALSE
1997-03-19,1997319,1997,3,19,2.8,7.8,NA,NA,FALSE,FALSE
1997-03-20,1997320,1997,3,20,0.9,5.4,NA,NA,FALSE,FALSE
1997-03-21,1997321,1997,3,21,3.8,7.6,NA,NA,FALSE,FALSE
1997-03-22,1997322,1997,3,22,-0.8,9,NA,NA,FALSE,FALSE
1997-03-23,1997323,1997,3,23,1.4,7.3,NA,NA,FALSE,FALSE
1997-03-24,1997324,1997,3,24,6,8.5,NA,NA,FALSE,FALSE
1997-03-25,1997325,1997,3,25,5.2,8.6,NA,NA,FALSE,FALSE
1997-03-26,1997326,1997,3,26,2.9,13.7,NA,NA,FALSE,FALSE
1997-03-27,1997327,1997,3,27,10,16.7,NA,NA,FALSE,FALSE
1997-03-28,1997328,1997,3,28,3.6,13.8,NA,NA,FALSE,FALSE
1997-03-29,1997329,1997,3,29,3.6,7.9,NA,NA,FALSE,FALSE
1997-03-30,1997330,1997,3,30,5.3,11.4,NA,NA,FALSE,FALSE
1997-03-31,1997331,1997,3,31,1,15.5,NA,NA,FALSE,FALSE
1997-04-10,1997410,1997,4,10,1.4,16.2,NA,NA,FALSE,FALSE
1997-04-11,1997411,1997,4,11,3.1,11.3,NA,NA,FALSE,FALSE
1997-04-12,1997412,1997,4,12,2.6,7.5,NA,NA,FALSE,FALSE
1997-04-13,1997413,1997,4,13,2.6,11.2,NA,NA,FALSE,FALSE
1997-04-14,1997414,1997,4,14,5.3,12.4,NA,NA,FALSE,FALSE
1997-04-15,1997415,1997,4,15,2.1,9.6,NA,NA,FALSE,FALSE
1997-04-16,1997416,1997,4,16,1.4,10.9,NA,NA,FALSE,FALSE
1997-04-17,1997417,1997,4,17,1.1,13.6,NA,NA,FALSE,FALSE
1997-04-18,1997418,1997,4,18,0.2,12.7,NA,NA,FALSE,FALSE
1997-04-19,1997419,1997,4,19,3.4,9.7,NA,NA,FALSE,FALSE
1997-04-20,1997420,1997,4,20,-1.7,8.5,NA,NA,FALSE,FALSE
1997-04-21,1997421,1997,4,21,-3.6,11.3,NA,NA,FALSE,FALSE
1997-04-22,1997422,1997,4,22,1.3,9.4,NA,NA,FALSE,FALSE
1997-04-23,1997423,1997,4,23,-1,13.3,NA,NA,FALSE,FALSE
1997-04-24,1997424,1997,4,24,0.3,17.2,NA,NA,FALSE,FALSE
1997-04-25,1997425,1997,4,25,4.5,17.5,NA,NA,FALSE,FALSE
1997-04-26,1997426,1997,4,26,7.9,13.9,NA,NA,FALSE,FALSE
1997-04-27,1997427,1997,4,27,8.9,12.6,NA,NA,FALSE,FALSE
1997-04-28,1997428,1997,4,28,8.9,14.5,NA,NA,FALSE,FALSE
1997-04-29,1997429,1997,4,29,8.7,11.8,NA,NA,FALSE,FALSE
1997-04-30,1997430,1997,4,30,7.7,13.1,NA,NA,FALSE,FALSE
1997-05-10,1997510,1997,5,10,6.7,15,NA,NA,FALSE,FALSE
1997-05-11,1997511,1997,5,11,11,17.4,NA,NA,FALSE,FALSE
1997-05-12,1997512,1997,5,12,9.7,17.9,NA,NA,FALSE,FALSE
1997-05-13,1997513,1997,5,13,8.5,20.8,NA,NA,FALSE,FALSE
1997-05-14,1997514,1997,5,14,11,21.9,NA,NA,FALSE,FALSE
1997-05-15,1997515,1997,5,15,8.4,21.9,NA,NA,FALSE,FALSE
1997-05-16,1997516,1997,5,16,11.2,27.6,NA,NA,FALSE,FALSE
1997-05-17,1997517,1997,5,17,13.7,27.7,NA,NA,FALSE,FALSE
1997-05-18,1997518,1997,5,18,13.7,19.9,NA,NA,FALSE,FALSE
1997-05-19,1997519,1997,5,19,11.5,23.6,NA,NA,FALSE,FALSE
1997-05-20,1997520,1997,5,20,10.9,18.1,NA,NA,FALSE,FALSE
1997-05-21,1997521,1997,5,21,9.6,16.5,NA,NA,FALSE,FALSE
1997-05-22,1997522,1997,5,22,8.3,12.9,NA,NA,FALSE,FALSE
1997-05-23,1997523,1997,5,23,5,15.5,NA,NA,FALSE,FALSE
1997-05-24,1997524,1997,5,24,2.5,15.7,NA,NA,FALSE,FALSE
1997-05-25,1997525,1997,5,25,1.4,18.1,NA,NA,FALSE,FALSE
1997-05-26,1997526,1997,5,26,3.4,18.5,NA,NA,FALSE,FALSE
1997-05-27,1997527,1997,5,27,8.7,13.1,NA,NA,FALSE,FALSE
1997-05-28,1997528,1997,5,28,5.9,15.7,NA,NA,FALSE,FALSE
1997-05-29,1997529,1997,5,29,3,19.1,NA,NA,FALSE,FALSE
1997-05-30,1997530,1997,5,30,8.3,19.9,NA,NA,FALSE,FALSE
1997-05-31,1997531,1997,5,31,5.1,17.1,NA,NA,FALSE,FALSE
1997-06-10,1997610,1997,6,10,10.2,26.4,NA,NA,FALSE,FALSE
1997-06-11,1997611,1997,6,11,15.9,24.1,NA,NA,FALSE,FALSE
1997-06-12,1997612,1997,6,12,13.3,21.5,NA,NA,FALSE,FALSE
1997-06-13,1997613,1997,6,13,13.1,23.8,NA,NA,FALSE,FALSE
1997-06-14,1997614,1997,6,14,14.4,19.8,NA,NA,FALSE,FALSE
1997-06-15,1997615,1997,6,15,10.7,17.4,NA,NA,FALSE,FALSE
1997-06-16,1997616,1997,6,16,8.2,20.4,NA,NA,FALSE,FALSE
1997-06-17,1997617,1997,6,17,9.8,17.4,NA,NA,FALSE,FALSE
1997-06-18,1997618,1997,6,18,7.7,18,NA,NA,FALSE,FALSE
1997-06-19,1997619,1997,6,19,6.5,20.6,NA,NA,FALSE,FALSE
1997-06-20,1997620,1997,6,20,10.2,18.7,NA,NA,FALSE,FALSE
1997-06-21,1997621,1997,6,21,12.7,17.2,NA,NA,FALSE,FALSE
1997-06-22,1997622,1997,6,22,10.6,18.1,NA,NA,FALSE,FALSE
1997-06-23,1997623,1997,6,23,10.9,16,NA,NA,FALSE,FALSE
1997-06-24,1997624,1997,6,24,10.6,17.5,NA,NA,FALSE,FALSE
1997-06-25,1997625,1997,6,25,5.9,17.1,NA,NA,FALSE,FALSE
1997-06-26,1997626,1997,6,26,11.2,18,NA,NA,FALSE,FALSE
1997-06-27,1997627,1997,6,27,10.4,17.8,NA,NA,FALSE,FALSE
1997-06-28,1997628,1997,6,28,10.7,20.8,NA,NA,FALSE,FALSE
1997-06-29,1997629,1997,6,29,8.9,21.2,NA,NA,FALSE,FALSE
1997-06-30,1997630,1997,6,30,10.8,16.6,NA,NA,FALSE,FALSE
1997-07-10,1997710,1997,7,10,9.3,24.9,NA,NA,FALSE,FALSE
1997-07-11,1997711,1997,7,11,11.3,27.4,NA,NA,FALSE,FALSE
1997-07-12,1997712,1997,7,12,14.6,26.7,NA,NA,FALSE,FALSE
1997-07-13,1997713,1997,7,13,15.2,25.7,NA,NA,FALSE,FALSE
1997-07-14,1997714,1997,7,14,14,23.6,NA,NA,FALSE,FALSE
1997-07-15,1997715,1997,7,15,14,22.7,NA,NA,FALSE,FALSE
1997-07-16,1997716,1997,7,16,12,21.6,NA,NA,FALSE,FALSE
1997-07-17,1997717,1997,7,17,14.7,21,NA,NA,FALSE,FALSE
1997-07-18,1997718,1997,7,18,13.6,20.1,NA,NA,FALSE,FALSE
1997-07-19,1997719,1997,7,19,14.1,22.4,NA,NA,FALSE,FALSE
1997-07-20,1997720,1997,7,20,12,21.9,NA,NA,FALSE,FALSE
1997-07-21,1997721,1997,7,21,13.8,19.7,NA,NA,FALSE,FALSE
1997-07-22,1997722,1997,7,22,14.2,23.2,NA,NA,FALSE,FALSE
1997-07-23,1997723,1997,7,23,12.5,24.9,NA,NA,FALSE,FALSE
1997-07-24,1997724,1997,7,24,11.1,23.3,NA,NA,FALSE,FALSE
1997-07-25,1997725,1997,7,25,15.3,19.7,NA,NA,FALSE,FALSE
1997-07-26,1997726,1997,7,26,13.8,22.7,NA,NA,FALSE,FALSE
1997-07-27,1997727,1997,7,27,12.7,21.7,NA,NA,FALSE,FALSE
1997-07-28,1997728,1997,7,28,8.6,23.4,NA,NA,FALSE,FALSE
1997-07-29,1997729,1997,7,29,12.9,24.7,NA,NA,FALSE,FALSE
1997-07-30,1997730,1997,7,30,12.1,27,NA,NA,FALSE,FALSE
1997-07-31,1997731,1997,7,31,12.4,18.3,NA,NA,FALSE,FALSE
1997-08-10,1997810,1997,8,10,13.8,29.5,NA,NA,FALSE,FALSE
1997-08-11,1997811,1997,8,11,13.4,30.5,NA,NA,FALSE,FALSE
1997-08-12,1997812,1997,8,12,14.2,30.7,NA,NA,FALSE,FALSE
1997-08-13,1997813,1997,8,13,13.6,31.6,NA,NA,FALSE,FALSE
1997-08-14,1997814,1997,8,14,16.7,26.7,NA,NA,FALSE,FALSE
1997-08-15,1997815,1997,8,15,13.7,25.8,NA,NA,FALSE,FALSE
1997-08-16,1997816,1997,8,16,12.2,26.8,NA,NA,FALSE,FALSE
1997-08-17,1997817,1997,8,17,13.4,29.3,NA,NA,FALSE,FALSE
1997-08-18,1997818,1997,8,18,13.4,29,NA,NA,FALSE,FALSE
1997-08-19,1997819,1997,8,19,10.9,26.4,NA,NA,FALSE,FALSE
1997-08-20,1997820,1997,8,20,13.3,27.3,NA,NA,FALSE,FALSE
1997-08-21,1997821,1997,8,21,12.8,28.5,NA,NA,FALSE,FALSE
1997-08-22,1997822,1997,8,22,16.9,23,NA,NA,FALSE,FALSE
1997-08-23,1997823,1997,8,23,18.9,27.8,NA,NA,FALSE,FALSE
1997-08-24,1997824,1997,8,24,19.3,30,NA,NA,FALSE,FALSE
1997-08-25,1997825,1997,8,25,18.4,32,NA,NA,FALSE,FALSE
1997-08-26,1997826,1997,8,26,15.3,20.7,NA,NA,FALSE,FALSE
1997-08-27,1997827,1997,8,27,13.6,27.5,NA,NA,FALSE,FALSE
1997-08-28,1997828,1997,8,28,14.2,18.3,NA,NA,FALSE,FALSE
1997-08-29,1997829,1997,8,29,13.2,19.3,NA,NA,FALSE,FALSE
1997-08-30,1997830,1997,8,30,10.4,19.5,NA,NA,FALSE,FALSE
1997-08-31,1997831,1997,8,31,12.1,27,NA,NA,FALSE,FALSE
1997-09-10,1997910,1997,9,10,6.6,17.6,NA,NA,FALSE,FALSE
1997-09-11,1997911,1997,9,11,5.4,22.7,NA,NA,FALSE,FALSE
1997-09-12,1997912,1997,9,12,14.2,20.7,NA,NA,FALSE,FALSE
1997-09-13,1997913,1997,9,13,8.1,16.5,NA,NA,FALSE,FALSE
1997-09-14,1997914,1997,9,14,6.7,17.8,NA,NA,FALSE,FALSE
1997-09-15,1997915,1997,9,15,5.6,20.2,NA,NA,FALSE,FALSE
1997-09-16,1997916,1997,9,16,5.4,24.2,NA,NA,FALSE,FALSE
1997-09-17,1997917,1997,9,17,10.2,24.2,NA,NA,FALSE,FALSE
1997-09-18,1997918,1997,9,18,10.1,25.6,NA,NA,FALSE,FALSE
1997-09-19,1997919,1997,9,19,6,18.3,NA,NA,FALSE,FALSE
1997-09-20,1997920,1997,9,20,1.2,17.7,NA,NA,FALSE,FALSE
1997-09-21,1997921,1997,9,21,0.6,18.5,NA,NA,FALSE,FALSE
1997-09-22,1997922,1997,9,22,1.5,20.9,NA,NA,FALSE,FALSE
1997-09-23,1997923,1997,9,23,3.3,22.3,NA,NA,FALSE,FALSE
1997-09-24,1997924,1997,9,24,6.2,15.8,NA,NA,FALSE,FALSE
1997-09-25,1997925,1997,9,25,3.9,21.2,NA,NA,FALSE,FALSE
1997-09-26,1997926,1997,9,26,5.5,23.5,NA,NA,FALSE,FALSE
1997-09-27,1997927,1997,9,27,5.3,22.2,NA,NA,FALSE,FALSE
1997-09-28,1997928,1997,9,28,6.1,21.8,NA,NA,FALSE,FALSE
1997-09-29,1997929,1997,9,29,8.2,21.3,NA,NA,FALSE,FALSE
1997-09-30,1997930,1997,9,30,10.9,19.8,NA,NA,FALSE,FALSE
1998-10-01,1998101,1998,10,1,10.3,17.6,NA,NA,FALSE,FALSE
1998-10-02,1998102,1998,10,2,4.4,11.5,NA,NA,FALSE,FALSE
1998-10-03,1998103,1998,10,3,4.3,6.9,NA,NA,FALSE,FALSE
1998-10-04,1998104,1998,10,4,5.1,9,NA,NA,FALSE,FALSE
1998-10-05,1998105,1998,10,5,5.9,11,NA,NA,FALSE,FALSE
1998-10-06,1998106,1998,10,6,6.6,9.5,NA,NA,FALSE,FALSE
1998-10-07,1998107,1998,10,7,6.4,12,NA,NA,FALSE,FALSE
1998-10-08,1998108,1998,10,8,5.2,11.1,NA,NA,FALSE,FALSE
1998-10-09,1998109,1998,10,9,2.3,14.5,NA,NA,FALSE,FALSE
1998-01-10,1998110,1998,1,10,3.6,14.5,NA,NA,FALSE,FALSE
1998-01-11,1998111,1998,1,11,2.9,11.2,NA,NA,FALSE,FALSE
1998-11-01,1998111,1998,11,1,4.2,11.1,NA,NA,FALSE,FALSE
1998-01-12,1998112,1998,1,12,3.1,10.3,NA,NA,FALSE,FALSE
1998-11-02,1998112,1998,11,2,3.4,8.3,NA,NA,FALSE,FALSE
1998-01-13,1998113,1998,1,13,4.1,11.3,NA,NA,FALSE,FALSE
1998-11-03,1998113,1998,11,3,6.6,11.3,NA,NA,FALSE,FALSE
1998-01-14,1998114,1998,1,14,5.1,10.3,NA,NA,FALSE,FALSE
1998-11-04,1998114,1998,11,4,2.6,8.3,NA,NA,FALSE,FALSE
1998-01-15,1998115,1998,1,15,4.1,7.5,NA,NA,FALSE,FALSE
1998-11-05,1998115,1998,11,5,1,8.7,NA,NA,FALSE,FALSE
1998-01-16,1998116,1998,1,16,5.3,9.3,NA,NA,FALSE,FALSE
1998-11-06,1998116,1998,11,6,2.3,10.7,NA,NA,FALSE,FALSE
1998-01-17,1998117,1998,1,17,3,7.1,NA,NA,FALSE,FALSE
1998-11-07,1998117,1998,11,7,-0.4,6.8,NA,NA,FALSE,FALSE
1998-01-18,1998118,1998,1,18,2.2,7,NA,NA,FALSE,FALSE
1998-11-08,1998118,1998,11,8,1.8,10.8,NA,NA,FALSE,FALSE
1998-01-19,1998119,1998,1,19,1.4,6.4,NA,NA,FALSE,FALSE
1998-11-09,1998119,1998,11,9,9.9,14.6,NA,NA,FALSE,FALSE
1998-01-20,1998120,1998,1,20,0.7,3.9,NA,NA,FALSE,FALSE
1998-01-21,1998121,1998,1,21,-1.1,1.6,NA,NA,FALSE,FALSE
1998-12-01,1998121,1998,12,1,-6.6,1.5,NA,NA,FALSE,FALSE
1998-01-22,1998122,1998,1,22,-1.3,2.4,NA,NA,FALSE,FALSE
1998-12-02,1998122,1998,12,2,-4.01,-1.6,NA,NA,FALSE,FALSE
1998-01-23,1998123,1998,1,23,-0.8,2.1,NA,NA,FALSE,FALSE
1998-12-03,1998123,1998,12,3,-4.4,-0.3,NA,NA,FALSE,FALSE
1998-01-24,1998124,1998,1,24,-0.5,1.5,NA,NA,FALSE,FALSE
1998-12-04,1998124,1998,12,4,-2.3,1.6,NA,NA,FALSE,FALSE
1998-01-25,1998125,1998,1,25,-4.8,0.6,NA,NA,FALSE,FALSE
1998-12-05,1998125,1998,12,5,-0.5,1.7,NA,NA,FALSE,FALSE
1998-01-26,1998126,1998,1,26,-7.8,0.8,NA,NA,FALSE,FALSE
1998-12-06,1998126,1998,12,6,-1,1.4,NA,NA,FALSE,FALSE
1998-01-27,1998127,1998,1,27,-8.7,1.2,NA,NA,FALSE,FALSE
1998-12-07,1998127,1998,12,7,-0.1,1.6,NA,NA,FALSE,FALSE
1998-01-28,1998128,1998,1,28,-8.9,1.3,NA,NA,FALSE,FALSE
1998-12-08,1998128,1998,12,8,-3.6,3,NA,NA,FALSE,FALSE
1998-01-29,1998129,1998,1,29,-1,1.6,NA,NA,FALSE,FALSE
1998-12-09,1998129,1998,12,9,-2.2,1.5,NA,NA,FALSE,FALSE
1998-01-30,1998130,1998,1,30,-1.3,4,NA,NA,FALSE,FALSE
1998-01-31,1998131,1998,1,31,-5.5,2.7,NA,NA,FALSE,FALSE
1998-02-10,1998210,1998,2,10,2.7,14.1,NA,NA,FALSE,FALSE
1998-02-11,1998211,1998,2,11,1.5,15.7,NA,NA,FALSE,FALSE
1998-02-12,1998212,1998,2,12,4.6,17.3,NA,NA,FALSE,FALSE
1998-02-13,1998213,1998,2,13,7.9,14.7,NA,NA,FALSE,FALSE
1998-02-14,1998214,1998,2,14,4.2,18,NA,NA,FALSE,FALSE
1998-02-15,1998215,1998,2,15,3.8,17.2,NA,NA,FALSE,FALSE
1998-02-16,1998216,1998,2,16,8.5,12.6,NA,NA,FALSE,FALSE
1998-02-17,1998217,1998,2,17,2.3,8.4,NA,NA,FALSE,FALSE
1998-02-18,1998218,1998,2,18,-0.3,11.8,NA,NA,FALSE,FALSE
1998-02-19,1998219,1998,2,19,3,10.3,NA,NA,FALSE,FALSE
1998-02-20,1998220,1998,2,20,3,15.5,NA,NA,FALSE,FALSE
1998-02-21,1998221,1998,2,21,5.7,14.4,NA,NA,FALSE,FALSE
1998-02-22,1998222,1998,2,22,5.5,11.4,NA,NA,FALSE,FALSE
1998-02-23,1998223,1998,2,23,3.4,10.5,NA,NA,FALSE,FALSE
1998-02-24,1998224,1998,2,24,7.3,12,NA,NA,FALSE,FALSE
1998-02-25,1998225,1998,2,25,7.3,10.5,NA,NA,FALSE,FALSE
1998-02-26,1998226,1998,2,26,5,13,NA,NA,FALSE,FALSE
1998-02-27,1998227,1998,2,27,6.6,9.1,NA,NA,FALSE,FALSE
1998-02-28,1998228,1998,2,28,1.3,8.9,NA,NA,FALSE,FALSE
1998-03-10,1998310,1998,3,10,-2.6,8.7,NA,NA,FALSE,FALSE
1998-03-11,1998311,1998,3,11,2.1,6.8,NA,NA,FALSE,FALSE
1998-03-12,1998312,1998,3,12,0.8,6.6,NA,NA,FALSE,FALSE
1998-03-13,1998313,1998,3,13,-1.2,7,NA,NA,FALSE,FALSE
1998-03-14,1998314,1998,3,14,5.1,8.1,NA,NA,FALSE,FALSE
1998-03-15,1998315,1998,3,15,5.6,9,NA,NA,FALSE,FALSE
1998-03-16,1998316,1998,3,16,7,9.2,NA,NA,FALSE,FALSE
1998-03-17,1998317,1998,3,17,6.9,9.2,NA,NA,FALSE,FALSE
1998-03-18,1998318,1998,3,18,5.7,10.6,NA,NA,FALSE,FALSE
1998-03-19,1998319,1998,3,19,3,8.3,NA,NA,FALSE,FALSE
1998-03-20,1998320,1998,3,20,2.1,7.4,NA,NA,FALSE,FALSE
1998-03-21,1998321,1998,3,21,1.9,8.8,NA,NA,FALSE,FALSE
1998-03-22,1998322,1998,3,22,0,6.6,NA,NA,FALSE,FALSE
1998-03-23,1998323,1998,3,23,-0.9,4.8,NA,NA,FALSE,FALSE
1998-03-24,1998324,1998,3,24,-4,9.4,NA,NA,FALSE,FALSE
1998-03-25,1998325,1998,3,25,-3,9.9,NA,NA,FALSE,FALSE
1998-03-26,1998326,1998,3,26,-1.5,11.8,NA,NA,FALSE,FALSE
1998-03-27,1998327,1998,3,27,5.4,11.8,NA,NA,FALSE,FALSE
1998-03-28,1998328,1998,3,28,8,14.5,NA,NA,FALSE,FALSE
1998-03-29,1998329,1998,3,29,7.4,21.3,NA,NA,FALSE,FALSE
1998-03-30,1998330,1998,3,30,10.8,23.8,NA,NA,FALSE,FALSE
1998-03-31,1998331,1998,3,31,8.5,19.9,NA,NA,FALSE,FALSE
1998-04-10,1998410,1998,4,10,4.3,9.1,NA,NA,FALSE,FALSE
1998-04-11,1998411,1998,4,11,5.1,10.8,NA,NA,FALSE,FALSE
1998-04-12,1998412,1998,4,12,2,8.9,NA,NA,FALSE,FALSE
1998-04-13,1998413,1998,4,13,0.8,8.4,NA,NA,FALSE,FALSE
1998-04-14,1998414,1998,4,14,0.5,8.2,NA,NA,FALSE,FALSE
1998-04-15,1998415,1998,4,15,1.4,9.8,NA,NA,FALSE,FALSE
1998-04-16,1998416,1998,4,16,3.2,10,NA,NA,FALSE,FALSE
1998-04-17,1998417,1998,4,17,1.5,10.7,NA,NA,FALSE,FALSE
1998-04-18,1998418,1998,4,18,-0.4,14.1,NA,NA,FALSE,FALSE
1998-04-19,1998419,1998,4,19,5.6,10.9,NA,NA,FALSE,FALSE
1998-04-20,1998420,1998,4,20,4.9,11.8,NA,NA,FALSE,FALSE
1998-04-21,1998421,1998,4,21,6.5,15.2,NA,NA,FALSE,FALSE
1998-04-22,1998422,1998,4,22,8,20.1,NA,NA,FALSE,FALSE
1998-04-23,1998423,1998,4,23,8.1,22.9,NA,NA,FALSE,FALSE
1998-04-24,1998424,1998,4,24,10.3,15.2,NA,NA,FALSE,FALSE
1998-04-25,1998425,1998,4,25,11.7,16.1,NA,NA,FALSE,FALSE
1998-04-26,1998426,1998,4,26,9,15.6,NA,NA,FALSE,FALSE
1998-04-27,1998427,1998,4,27,7.7,11.5,NA,NA,FALSE,FALSE
1998-04-28,1998428,1998,4,28,7.4,13,NA,NA,FALSE,FALSE
1998-04-29,1998429,1998,4,29,4,16.9,NA,NA,FALSE,FALSE
1998-04-30,1998430,1998,4,30,9.4,20.3,NA,NA,FALSE,FALSE
1998-05-10,1998510,1998,5,10,10.8,28,NA,NA,FALSE,FALSE
1998-05-11,1998511,1998,5,11,12.9,29.5,NA,NA,FALSE,FALSE
1998-05-12,1998512,1998,5,12,12.2,30.4,NA,NA,FALSE,FALSE
1998-05-13,1998513,1998,5,13,14.2,30.2,NA,NA,FALSE,FALSE
1998-05-14,1998514,1998,5,14,12.4,25.3,NA,NA,FALSE,FALSE
1998-05-15,1998515,1998,5,15,6.5,24.6,NA,NA,FALSE,FALSE
1998-05-16,1998516,1998,5,16,6.6,21.1,NA,NA,FALSE,FALSE
1998-05-17,1998517,1998,5,17,5.2,22.2,NA,NA,FALSE,FALSE
1998-05-18,1998518,1998,5,18,7.4,22.8,NA,NA,FALSE,FALSE
1998-05-19,1998519,1998,5,19,7.4,23.7,NA,NA,FALSE,FALSE
1998-05-20,1998520,1998,5,20,8.1,22.1,NA,NA,FALSE,FALSE
1998-05-21,1998521,1998,5,21,9.6,15.1,NA,NA,FALSE,FALSE
1998-05-22,1998522,1998,5,22,5.9,12.1,NA,NA,FALSE,FALSE
1998-05-23,1998523,1998,5,23,7,15.3,NA,NA,FALSE,FALSE
1998-05-24,1998524,1998,5,24,9.6,14.8,NA,NA,FALSE,FALSE
1998-05-25,1998525,1998,5,25,9.8,18.5,NA,NA,FALSE,FALSE
1998-05-26,1998526,1998,5,26,10.7,17.9,NA,NA,FALSE,FALSE
1998-05-27,1998527,1998,5,27,10.7,18.6,NA,NA,FALSE,FALSE
1998-05-28,1998528,1998,5,28,12.6,22.5,NA,NA,FALSE,FALSE
1998-05-29,1998529,1998,5,29,12.8,19.2,NA,NA,FALSE,FALSE
1998-05-30,1998530,1998,5,30,10.2,19,NA,NA,FALSE,FALSE
1998-05-31,1998531,1998,5,31,9.9,21.9,NA,NA,FALSE,FALSE
1998-06-10,1998610,1998,6,10,12.3,20.7,NA,NA,FALSE,FALSE
1998-06-11,1998611,1998,6,11,11.4,18.7,NA,NA,FALSE,FALSE
1998-06-12,1998612,1998,6,12,7,12.7,NA,NA,FALSE,FALSE
1998-06-13,1998613,1998,6,13,4.4,16.7,NA,NA,FALSE,FALSE
1998-06-14,1998614,1998,6,14,10,17.3,NA,NA,FALSE,FALSE
1998-06-15,1998615,1998,6,15,10.8,18,NA,NA,FALSE,FALSE
1998-06-16,1998616,1998,6,16,12.3,17.9,NA,NA,FALSE,FALSE
1998-06-17,1998617,1998,6,17,11.4,18.1,NA,NA,FALSE,FALSE
1998-06-18,1998618,1998,6,18,11.2,17.2,NA,NA,FALSE,FALSE
1998-06-19,1998619,1998,6,19,14.2,23.7,NA,NA,FALSE,FALSE
1998-06-20,1998620,1998,6,20,13.1,27.8,NA,NA,FALSE,FALSE
1998-06-21,1998621,1998,6,21,15.7,32.3,NA,NA,FALSE,FALSE
1998-06-22,1998622,1998,6,22,13.7,21.3,NA,NA,FALSE,FALSE
1998-06-23,1998623,1998,6,23,11.9,22,NA,NA,FALSE,FALSE
1998-06-24,1998624,1998,6,24,14.6,24.2,NA,NA,FALSE,FALSE
1998-06-25,1998625,1998,6,25,13.9,27.4,NA,NA,FALSE,FALSE
1998-06-26,1998626,1998,6,26,11.7,22.9,NA,NA,FALSE,FALSE
1998-06-27,1998627,1998,6,27,12.2,22.4,NA,NA,FALSE,FALSE
1998-06-28,1998628,1998,6,28,10.5,20.5,NA,NA,FALSE,FALSE
1998-06-29,1998629,1998,6,29,13,19.8,NA,NA,FALSE,FALSE
1998-06-30,1998630,1998,6,30,13.3,17.8,NA,NA,FALSE,FALSE
1998-07-10,1998710,1998,7,10,14.8,20.7,NA,NA,FALSE,FALSE
1998-07-11,1998711,1998,7,11,13.1,20.4,NA,NA,FALSE,FALSE
1998-07-12,1998712,1998,7,12,12.9,21.2,NA,NA,FALSE,FALSE
1998-07-13,1998713,1998,7,13,10.5,18.7,NA,NA,FALSE,FALSE
1998-07-14,1998714,1998,7,14,9.9,18.2,NA,NA,FALSE,FALSE
1998-07-15,1998715,1998,7,15,9.3,17.7,NA,NA,FALSE,FALSE
1998-07-16,1998716,1998,7,16,10.9,17.2,NA,NA,FALSE,FALSE
1998-07-17,1998717,1998,7,17,9.3,21.4,NA,NA,FALSE,FALSE
1998-07-18,1998718,1998,7,18,11.6,19.5,NA,NA,FALSE,FALSE
1998-07-19,1998719,1998,7,19,9.3,25.1,NA,NA,FALSE,FALSE
1998-07-20,1998720,1998,7,20,14.2,32.3,NA,NA,FALSE,FALSE
1998-07-21,1998721,1998,7,21,16.6,27.4,NA,NA,FALSE,FALSE
1998-07-22,1998722,1998,7,22,13.2,25.8,NA,NA,FALSE,FALSE
1998-07-23,1998723,1998,7,23,13.4,24.1,NA,NA,FALSE,FALSE
1998-07-24,1998724,1998,7,24,11.8,23.2,NA,NA,FALSE,FALSE
1998-07-25,1998725,1998,7,25,10.8,22.4,NA,NA,FALSE,FALSE
1998-07-26,1998726,1998,7,26,7.7,25.1,NA,NA,FALSE,FALSE
1998-07-27,1998727,1998,7,27,13.4,26.1,NA,NA,FALSE,FALSE
1998-07-28,1998728,1998,7,28,15.2,20.1,NA,NA,FALSE,FALSE
1998-07-29,1998729,1998,7,29,14.6,19.3,NA,NA,FALSE,FALSE
1998-07-30,1998730,1998,7,30,13.2,20.6,NA,NA,FALSE,FALSE
1998-07-31,1998731,1998,7,31,11.1,21.7,NA,NA,FALSE,FALSE
1998-08-10,1998810,1998,8,10,14.8,32.6,NA,NA,FALSE,FALSE
1998-08-11,1998811,1998,8,11,16.9,35.5,NA,NA,FALSE,FALSE
1998-08-12,1998812,1998,8,12,17.1,30,NA,NA,FALSE,FALSE
1998-08-13,1998813,1998,8,13,12.2,21.3,NA,NA,FALSE,FALSE
1998-08-14,1998814,1998,8,14,10.1,24.3,NA,NA,FALSE,FALSE
1998-08-15,1998815,1998,8,15,13.4,28.2,NA,NA,FALSE,FALSE
1998-08-16,1998816,1998,8,16,12.3,24.9,NA,NA,FALSE,FALSE
1998-08-17,1998817,1998,8,17,8.9,28.8,NA,NA,FALSE,FALSE
1998-08-18,1998818,1998,8,18,9.6,25.7,NA,NA,FALSE,FALSE
1998-08-19,1998819,1998,8,19,11.9,24.3,NA,NA,FALSE,FALSE
1998-08-20,1998820,1998,8,20,10.1,24.8,NA,NA,FALSE,FALSE
